날짜,시군구지역코드,발생건수(건)
2014-01-14,11560,2878
2014-01-14,11590,3215
2014-01-14,11620,3880
2014-01-14,11650,3149
2014-01-14,11680,3765
2014-01-14,11710,4938
2014-01-14,11740,3761
2014-01-15,11110,1094
2014-01-15,11140,1020
2014-01-15,11170,1686
2014-01-15,11200,2508
2014-01-15,11215,2941
2014-01-15,11230,2788
2014-01-15,11260,3237
2014-01-15,11290,3733
2014-01-15,11305,2487
2014-01-15,11320,2683
2014-01-15,11350,4451
2014-01-15,11380,4078
2014-01-15,11410,2379
2014-01-15,11440,3198
2014-01-15,11470,3686
2014-01-15,11500,4864
2014-01-15,11530,3667
2014-01-15,11545,1813
2014-01-15,11560,3071
2014-01-15,11590,3365
2014-01-15,11620,4043
2014-01-15,11650,3209
2014-01-15,11680,3836
2014-01-15,11710,5228
2014-01-15,11740,3666
2014-01-16,11110,1087
2014-01-16,11140,959
2014-01-16,11170,1788
2014-01-16,11200,2395
2014-01-16,11215,2976
2014-01-16,11230,2936
2014-01-16,11260,3502
2014-01-16,11290,3640
2014-01-16,11305,2459
2014-01-16,11320,2787
2014-01-16,11350,4757
2014-01-16,11380,4273
2014-01-16,11410,2395
2014-01-16,11440,3130
2014-01-16,11470,3826
2014-01-16,11500,5004
2014-01-16,11530,3802
2014-01-16,11545,1848
2014-01-16,11560,3149
2014-01-16,11590,3428
2014-01-16,11620,4167
2014-01-16,11650,3351
2014-01-16,11680,3840
2014-01-16,11710,5435
2014-01-16,11740,3903
2014-01-17,11110,1217
2014-01-17,11140,1069
2014-01-17,11170,1882
2014-01-17,11200,2681
2014-01-17,11215,3208
2014-01-17,11230,3121
2014-01-17,11260,3553
2014-01-17,11290,3948
2014-01-17,11305,2593
2014-01-17,11320,2910
2014-01-17,11350,4894
2014-01-17,11380,4576
2014-01-17,11410,2629
2014-01-17,11440,3367
2014-01-17,11470,4001
2014-01-17,11500,5176
2014-01-17,11530,4071
2014-01-17,11545,1988
2014-01-17,11560,3333
2014-01-17,11590,3668
2014-01-17,11620,4440
2014-01-17,11650,3548
2014-01-17,11680,4397
2014-01-17,11710,5785
2014-01-17,11740,4180
2014-01-18,11110,951
2014-01-18,11140,950
2014-01-18,11170,1582
2014-01-18,11200,2554
2014-01-18,11215,2935
2014-01-18,11230,2783
2014-01-18,11260,3407
2014-01-18,11290,3582
2014-01-18,11305,2287
2014-01-18,11320,2725
2014-01-18,11350,4607
2014-01-18,11380,4215
2014-01-18,11410,2470
2014-01-18,11440,3107
2014-01-18,11470,3935
2014-01-18,11500,5069
2014-01-18,11530,3851
2014-01-18,11545,1835
2014-01-18,11560,2987
2014-01-18,11590,3444
2014-01-18,11620,3950
2014-01-18,11650,3171
2014-01-18,11680,3749
2014-01-18,11710,5380
2014-01-18,11740,3941
2014-01-19,11110,127
2014-01-19,11140,62
2014-01-19,11170,191
2014-01-19,11200,300
2014-01-19,11215,267
2014-01-19,11230,380
2014-01-19,11260,510
2014-01-19,11290,334
2014-01-19,11305,342
2014-01-19,11320,380
2014-01-19,11350,723
2014-01-19,11380,516
2014-01-19,11410,259
2014-01-19,11440,383
2014-01-19,11470,405
2014-01-19,11500,809
2014-01-19,11530,496
2014-01-19,11545,244
2014-01-19,11560,357
2014-01-19,11590,368
2014-01-19,11620,388
2014-01-19,11650,459
2014-01-19,11680,368
2014-01-19,11710,688
2014-01-19,11740,414
2014-01-20,11110,1645
2014-01-20,11140,1477
2014-01-20,11170,2463
2014-01-20,11200,3604
2014-01-20,11215,4470
2014-01-20,11230,4257
2014-01-20,11260,5017
2014-01-20,11290,5386
2014-01-20,11305,3620
2014-01-20,11320,3968
2014-01-20,11350,7098
2014-01-20,11380,6354
2014-01-20,11410,3623
2014-01-20,11440,4667
2014-01-20,11470,5870
2014-01-20,11500,7402
2014-01-20,11530,5579
2014-01-20,11545,2656
2014-01-20,11560,4821
2014-01-20,11590,5026
2014-01-20,11620,6049
2014-01-20,11650,4859
2014-01-20,11680,5814
2014-01-20,11710,8225
2014-01-20,11740,5655
2014-01-21,11110,1155
2014-01-21,11140,1099
2014-01-21,11170,1893
2014-01-21,11200,2740
2014-01-21,11215,3020
2014-01-21,11230,3108
2014-01-21,11260,3758
2014-01-21,11290,4117
2014-01-21,11305,2658
2014-01-21,11320,2985
2014-01-21,11350,5257
2014-01-21,11380,4590
2014-01-21,11410,2716
2014-01-21,11440,3490
2014-01-21,11470,4237
2014-01-21,11500,5433
2014-01-21,11530,4080
2014-01-21,11545,2013
2014-01-21,11560,3414
2014-01-21,11590,3766
2014-01-21,11620,4506
2014-01-21,11650,3527
2014-01-21,11680,4515
2014-01-21,11710,5871
2014-01-21,11740,4238
2014-01-22,11110,1209
2014-01-22,11140,1189
2014-01-22,11170,1908
2014-01-22,11200,2806
2014-01-22,11215,3324
2014-01-22,11230,3154
2014-01-22,11260,3860
2014-01-22,11290,4171
2014-01-22,11305,2757
2014-01-22,11320,2872
2014-01-22,11350,5353
2014-01-22,11380,4709
2014-01-22,11410,2838
2014-01-22,11440,3679
2014-01-22,11470,4605
2014-01-22,11500,5755
2014-01-22,11530,4398
2014-01-22,11545,2073
2014-01-22,11560,3653
2014-01-22,11590,3939
2014-01-22,11620,4819
2014-01-22,11650,3741
2014-01-22,11680,4496
2014-01-22,11710,6380
2014-01-22,11740,4322
2014-01-23,11110,1296
2014-01-23,11140,1232
2014-01-23,11170,2066
2014-01-23,11200,2857
2014-01-23,11215,3450
2014-01-23,11230,3265
2014-01-23,11260,4187
2014-01-23,11290,4342
2014-01-23,11305,2949
2014-01-23,11320,3104
2014-01-23,11350,5602
2014-01-23,11380,4954
2014-01-23,11410,2884
2014-01-23,11440,3764
2014-01-23,11470,4781
2014-01-23,11500,5728
2014-01-23,11530,4479
2014-01-23,11545,2190
2014-01-23,11560,3759
2014-01-23,11590,4106
2014-01-23,11620,4963
2014-01-23,11650,3729
2014-01-23,11680,4666
2014-01-23,11710,6507
2014-01-23,11740,4552
2014-01-24,11110,1381
2014-01-24,11140,1363
2014-01-24,11170,2219
2014-01-24,11200,3283
2014-01-24,11215,3780
2014-01-24,11230,3677
2014-01-24,11260,4366
2014-01-24,11290,4914
2014-01-24,11305,3243
2014-01-24,11320,3407
2014-01-24,11350,6334
2014-01-24,11380,5428
2014-01-24,11410,3189
2014-01-24,11440,4163
2014-01-24,11470,5109
2014-01-24,11500,6525
2014-01-24,11530,4806
2014-01-24,11545,2214
2014-01-24,11560,4235
2014-01-24,11590,4440
2014-01-24,11620,5380
2014-01-24,11650,4533
2014-01-24,11680,5312
2014-01-24,11710,7090
2014-01-24,11740,4988
2014-01-25,11110,1128
2014-01-25,11140,1119
2014-01-25,11170,1919
2014-01-25,11200,2899
2014-01-25,11215,3447
2014-01-25,11230,3247
2014-01-25,11260,3858
2014-01-25,11290,4267
2014-01-25,11305,2800
2014-01-25,11320,3094
2014-01-25,11350,5523
2014-01-25,11380,4814
2014-01-25,11410,2789
2014-01-25,11440,3679
2014-01-25,11470,4687
2014-01-25,11500,5930
2014-01-25,11530,4375
2014-01-25,11545,2080
2014-01-25,11560,3703
2014-01-25,11590,4122
2014-01-25,11620,4845
2014-01-25,11650,3851
2014-01-25,11680,4487
2014-01-25,11710,6421
2014-01-25,11740,4691
2014-01-26,11110,158
2014-01-26,11140,82
2014-01-26,11170,250
2014-01-26,11200,293
2014-01-26,11215,359
2014-01-26,11230,435
2014-01-26,11260,536
2014-01-26,11290,385
2014-01-26,11305,313
2014-01-26,11320,382
2014-01-26,11350,689
2014-01-26,11380,531
2014-01-26,11410,314
2014-01-26,11440,462
2014-01-26,11470,523
2014-01-26,11500,794
2014-01-26,11530,550
2014-01-26,11545,258
2014-01-26,11560,396
2014-01-26,11590,458
2014-01-26,11620,495
2014-01-26,11650,500
2014-01-26,11680,441
2014-01-26,11710,778
2014-01-26,11740,537
2014-01-27,11110,2082
2014-01-27,11140,1912
2014-01-27,11170,3326
2014-01-27,11200,4697
2014-01-27,11215,5620
2014-01-27,11230,5588
2014-01-27,11260,6575
2014-01-27,11290,7305
2014-01-27,11305,4872
2014-01-27,11320,5199
2014-01-27,11350,9530
2014-01-27,11380,8198
2014-01-27,11410,4704
2014-01-27,11440,6067
2014-01-27,11470,7815
2014-01-27,11500,9748
2014-01-27,11530,7385
2014-01-27,11545,3475
2014-01-27,11560,6140
2014-01-27,11590,6699
2014-01-27,11620,8225
2014-01-27,11650,6401
2014-01-27,11680,7955
2014-01-27,11710,10802
2014-01-27,11740,7452
2014-01-28,11110,1625
2014-01-28,11140,1532
2014-01-28,11170,2572
2014-01-28,11200,3747
2014-01-28,11215,4384
2014-01-28,11230,4513
2014-01-28,11260,5002
2014-01-28,11290,5801
2014-01-28,11305,3700
2014-01-28,11320,4179
2014-01-28,11350,7254
2014-01-28,11380,6523
2014-01-28,11410,3605
2014-01-28,11440,4750
2014-01-28,11470,6010
2014-01-28,11500,7237
2014-01-28,11530,5816
2014-01-28,11545,2807
2014-01-28,11560,4828
2014-01-28,11590,5251
2014-01-28,11620,6325
2014-01-28,11650,4917
2014-01-28,11680,6303
2014-01-28,11710,8281
2014-01-28,11740,6049
2014-01-29,11110,2285
2014-01-29,11140,2161
2014-01-29,11170,3645
2014-01-29,11200,5484
2014-01-29,11215,6427
2014-01-29,11230,6472
2014-01-29,11260,7349
2014-01-29,11290,8211
2014-01-29,11305,5301
2014-01-29,11320,5643
2014-01-29,11350,10248
2014-01-29,11380,8980
2014-01-29,11410,4995
2014-01-29,11440,6764
2014-01-29,11470,8739
2014-01-29,11500,10581
2014-01-29,11530,8180
2014-01-29,11545,4030
2014-01-29,11560,6726
2014-01-29,11590,7570
2014-01-29,11620,9110
2014-01-29,11650,7020
2014-01-29,11680,8669
2014-01-29,11710,12210
2014-01-29,11740,8529
2014-01-30,11110,260
2014-01-30,11140,177
2014-01-30,11170,497
2014-01-30,11200,757
2014-01-30,11215,752
2014-01-30,11230,669
2014-01-30,11260,1032
2014-01-30,11290,1000
2014-01-30,11305,902
2014-01-30,11320,1173
2014-01-30,11350,1806
2014-01-30,11380,1242
2014-01-30,11410,833
2014-01-30,11440,930
2014-01-30,11470,1044
2014-01-30,11500,1886
2014-01-30,11530,1191
2014-01-30,11545,528
2014-01-30,11560,902
2014-01-30,11590,1001
2014-01-30,11620,1251
2014-01-30,11650,1246
2014-01-30,11680,988
2014-01-30,11710,1648
2014-01-30,11740,1286
2014-01-31,11110,100
2014-01-31,11140,118
2014-01-31,11170,198
2014-01-31,11200,380
2014-01-31,11215,338
2014-01-31,11230,278
2014-01-31,11260,460
2014-01-31,11290,318
2014-01-31,11305,267
2014-01-31,11320,264
2014-01-31,11350,419
2014-01-31,11380,563
2014-01-31,11410,311
2014-01-31,11440,470
2014-01-31,11470,456
2014-01-31,11500,562
2014-01-31,11530,374
2014-01-31,11545,176
2014-01-31,11560,360
2014-01-31,11590,428
2014-01-31,11620,509
2014-01-31,11650,440
2014-01-31,11680,427
2014-01-31,11710,632
2014-01-31,11740,438
2014-02-01,11110,243
2014-02-01,11140,213
2014-02-01,11170,446
2014-02-01,11200,672
2014-02-01,11215,860
2014-02-01,11230,598
2014-02-01,11260,1183
2014-02-01,11290,1007
2014-02-01,11305,776
2014-02-01,11320,766
2014-02-01,11350,2232
2014-02-01,11380,1309
2014-02-01,11410,783
2014-02-01,11440,1087
2014-02-01,11470,1109
2014-02-01,11500,1623
2014-02-01,11530,1171
2014-02-01,11545,579
2014-02-01,11560,865
2014-02-01,11590,938
2014-02-01,11620,1290
2014-02-01,11650,1299
2014-02-01,11680,1031
2014-02-01,11710,1721
2014-02-01,11740,1531
2014-02-02,11110,315
2014-02-02,11140,180
2014-02-02,11170,369
2014-02-02,11200,738
2014-02-02,11215,723
2014-02-02,11230,894
2014-02-02,11260,1176
2014-02-02,11290,669
2014-02-02,11305,573
2014-02-02,11320,783
2014-02-02,11350,1499
2014-02-02,11380,957
2014-02-02,11410,516
2014-02-02,11440,827
2014-02-02,11470,748
2014-02-02,11500,1480
2014-02-02,11530,912
2014-02-02,11545,483
2014-02-02,11560,648
2014-02-02,11590,759
2014-02-02,11620,771
2014-02-02,11650,918
2014-02-02,11680,725
2014-02-02,11710,1535
2014-02-02,11740,1010
2014-02-03,11110,2647
2014-02-03,11140,2536
2014-02-03,11170,3983
2014-02-03,11200,6189
2014-02-03,11215,7423
2014-02-03,11230,7518
2014-02-03,11260,8520
2014-02-03,11290,9842
2014-02-03,11305,6524
2014-02-03,11320,7248
2014-02-03,11350,12936
2014-02-03,11380,10751
2014-02-03,11410,6260
2014-02-03,11440,7753
2014-02-03,11470,10198
2014-02-03,11500,12215
2014-02-03,11530,9744
2014-02-03,11545,4693
2014-02-03,11560,7743
2014-02-03,11590,8465
2014-02-03,11620,10198
2014-02-03,11650,8072
2014-02-03,11680,9786
2014-02-03,11710,14030
2014-02-03,11740,9815
2014-02-04,11110,1476
2014-02-04,11140,1305
2014-02-04,11170,2206
2014-02-04,11200,3466
2014-02-04,11215,3928
2014-02-04,11230,4117
2014-02-04,11260,4768
2014-02-04,11290,5098
2014-02-04,11305,3545
2014-02-04,11320,3853
2014-02-04,11350,6987
2014-02-04,11380,5639
2014-02-04,11410,3306
2014-02-04,11440,4232
2014-02-04,11470,5212
2014-02-04,11500,6560
2014-02-04,11530,5317
2014-02-04,11545,2601
2014-02-04,11560,4220
2014-02-04,11590,4544
2014-02-04,11620,5553
2014-02-04,11650,4410
2014-02-04,11680,5281
2014-02-04,11710,7440
2014-02-04,11740,5550
2014-02-05,11110,1564
2014-02-05,11140,1511
2014-02-05,11170,2427
2014-02-05,11200,3753
2014-02-05,11215,4386
2014-02-05,11230,4386
2014-02-05,11260,5182
2014-02-05,11290,5683
2014-02-05,11305,3809
2014-02-05,11320,4083
2014-02-05,11350,7631
2014-02-05,11380,5992
2014-02-05,11410,3620
2014-02-05,11440,4593
2014-02-05,11470,5968
2014-02-05,11500,7304
2014-02-05,11530,5590
2014-02-05,11545,2778
2014-02-05,11560,4745
2014-02-05,11590,5058
2014-02-05,11620,5872
2014-02-05,11650,4697
2014-02-05,11680,5700
2014-02-05,11710,8020
2014-02-05,11740,5770
2014-02-06,11110,1582
2014-02-06,11140,1473
2014-02-06,11170,2442
2014-02-06,11200,3590
2014-02-06,11215,4379
2014-02-06,11230,4614
2014-02-06,11260,5332
2014-02-06,11290,5917
2014-02-06,11305,3950
2014-02-06,11320,4399
2014-02-06,11350,7709
2014-02-06,11380,6387
2014-02-06,11410,3592
2014-02-06,11440,4661
2014-02-06,11470,6233
2014-02-06,11500,7310
2014-02-06,11530,6071
2014-02-06,11545,2875
2014-02-06,11560,4746
2014-02-06,11590,5102
2014-02-06,11620,6301
2014-02-06,11650,4741
2014-02-06,11680,5600
2014-02-06,11710,8312
2014-02-06,11740,6014
2014-02-07,11110,1708
2014-02-07,11140,1542
2014-02-07,11170,2433
2014-02-07,11200,3953
2014-02-07,11215,4623
2014-02-07,11230,4753
2014-02-07,11260,5570
2014-02-07,11290,5846
2014-02-07,11305,4047
2014-02-07,11320,4408
2014-02-07,11350,8060
2014-02-07,11380,6417
2014-02-07,11410,3864
2014-02-07,11440,4919
2014-02-07,11470,6108
2014-02-07,11500,7673
2014-02-07,11530,5958
2014-02-07,11545,2934
2014-02-07,11560,4784
2014-02-07,11590,5177
2014-02-07,11620,6104
2014-02-07,11650,5016
2014-02-07,11680,5868
2014-02-07,11710,8635
2014-02-07,11740,6187
2014-02-08,11110,1353
2014-02-08,11140,1402
2014-02-08,11170,2107
2014-02-08,11200,3376
2014-02-08,11215,4279
2014-02-08,11230,4085
2014-02-08,11260,4988
2014-02-08,11290,5210
2014-02-08,11305,3581
2014-02-08,11320,4000
2014-02-08,11350,7366
2014-02-08,11380,5965
2014-02-08,11410,3479
2014-02-08,11440,4443
2014-02-08,11470,5812
2014-02-08,11500,7027
2014-02-08,11530,5539
2014-02-08,11545,2654
2014-02-08,11560,4355
2014-02-08,11590,4681
2014-02-08,11620,5565
2014-02-08,11650,4262
2014-02-08,11680,5175
2014-02-08,11710,7976
2014-02-08,11740,5847
2014-02-09,11110,183
2014-02-09,11140,99
2014-02-09,11170,242
2014-02-09,11200,389
2014-02-09,11215,404
2014-02-09,11230,514
2014-02-09,11260,744
2014-02-09,11290,456
2014-02-09,11305,350
2014-02-09,11320,524
2014-02-09,11350,850
2014-02-09,11380,653
2014-02-09,11410,388
2014-02-09,11440,494
2014-02-09,11470,491
2014-02-09,11500,841
2014-02-09,11530,618
2014-02-09,11545,304
2014-02-09,11560,434
2014-02-09,11590,502
2014-02-09,11620,500
2014-02-09,11650,592
2014-02-09,11680,502
2014-02-09,11710,918
2014-02-09,11740,494
2014-02-10,11110,2134
2014-02-10,11140,2049
2014-02-10,11170,3202
2014-02-10,11200,5109
2014-02-10,11215,6249
2014-02-10,11230,6255
2014-02-10,11260,7484
2014-02-10,11290,8039
2014-02-10,11305,5445
2014-02-10,11320,6109
2014-02-10,11350,10987
2014-02-10,11380,8486
2014-02-10,11410,5096
2014-02-10,11440,6421
2014-02-10,11470,8547
2014-02-10,11500,10290
2014-02-10,11530,8188
2014-02-10,11545,3969
2014-02-10,11560,6329
2014-02-10,11590,6796
2014-02-10,11620,8473
2014-02-10,11650,6732
2014-02-10,11680,7784
2014-02-10,11710,11506
2014-02-10,11740,8156
2014-02-11,11110,1567
2014-02-11,11140,1358
2014-02-11,11170,2200
2014-02-11,11200,3538
2014-02-11,11215,4058
2014-02-11,11230,4136
2014-02-11,11260,4866
2014-02-11,11290,5130
2014-02-11,11305,3590
2014-02-11,11320,4019
2014-02-11,11350,6973
2014-02-11,11380,5778
2014-02-11,11410,3327
2014-02-11,11440,4192
2014-02-11,11470,5715
2014-02-11,11500,6645
2014-02-11,11530,5185
2014-02-11,11545,2646
2014-02-11,11560,4179
2014-02-11,11590,4566
2014-02-11,11620,5540
2014-02-11,11650,4374
2014-02-11,11680,5278
2014-02-11,11710,7591
2014-02-11,11740,5562
2014-02-12,11110,1476
2014-02-12,11140,1359
2014-02-12,11170,2136
2014-02-12,11200,3379
2014-02-12,11215,4226
2014-02-12,11230,4001
2014-02-12,11260,4763
2014-02-12,11290,5142
2014-02-12,11305,3573
2014-02-12,11320,3862
2014-02-12,11350,7126
2014-02-12,11380,5605
2014-02-12,11410,3327
2014-02-12,11440,4272
2014-02-12,11470,5580
2014-02-12,11500,6944
2014-02-12,11530,5379
2014-02-12,11545,2618
2014-02-12,11560,4124
2014-02-12,11590,4538
2014-02-12,11620,5668
2014-02-12,11650,4387
2014-02-12,11680,5165
2014-02-12,11710,7567
2014-02-12,11740,5515
2014-02-13,11110,1412
2014-02-13,11140,1311
2014-02-13,11170,2229
2014-02-13,11200,3333
2014-02-13,11215,3968
2014-02-13,11230,4082
2014-02-13,11260,4776
2014-02-13,11290,5132
2014-02-13,11305,3527
2014-02-13,11320,3944
2014-02-13,11350,6813
2014-02-13,11380,5721
2014-02-13,11410,3256
2014-02-13,11440,4237
2014-02-13,11470,5499
2014-02-13,11500,6698
