날짜,시군구지역코드,발생건수(건)
2023-05-19,11545,2335
2023-05-19,11560,4258
2023-05-19,11590,3813
2023-05-19,11620,4677
2023-05-19,11650,4390
2023-05-19,11680,5867
2023-05-19,11710,7724
2023-05-19,11740,5264
2023-05-20,11110,927
2023-05-20,11140,904
2023-05-20,11170,1482
2023-05-20,11200,2421
2023-05-20,11215,2719
2023-05-20,11230,2335
2023-05-20,11260,2827
2023-05-20,11290,3344
2023-05-20,11305,1890
2023-05-20,11320,2102
2023-05-20,11350,4022
2023-05-20,11380,3679
2023-05-20,11410,2479
2023-05-20,11440,2976
2023-05-20,11470,3734
2023-05-20,11500,4731
2023-05-20,11530,3559
2023-05-20,11545,1717
2023-05-20,11560,3262
2023-05-20,11590,3018
2023-05-20,11620,3205
2023-05-20,11650,3479
2023-05-20,11680,4328
2023-05-20,11710,5834
2023-05-20,11740,4093
2023-05-21,11110,143
2023-05-21,11140,125
2023-05-21,11170,275
2023-05-21,11200,325
2023-05-21,11215,344
2023-05-21,11230,620
2023-05-21,11260,539
2023-05-21,11290,520
2023-05-21,11305,414
2023-05-21,11320,396
2023-05-21,11350,889
2023-05-21,11380,736
2023-05-21,11410,440
2023-05-21,11440,676
2023-05-21,11470,957
2023-05-21,11500,1063
2023-05-21,11530,568
2023-05-21,11545,232
2023-05-21,11560,545
2023-05-21,11590,432
2023-05-21,11620,414
2023-05-21,11650,854
2023-05-21,11680,955
2023-05-21,11710,1106
2023-05-21,11740,691
2023-05-22,11110,1551
2023-05-22,11140,1599
2023-05-22,11170,2750
2023-05-22,11200,4124
2023-05-22,11215,4680
2023-05-22,11230,4178
2023-05-22,11260,5030
2023-05-22,11290,6019
2023-05-22,11305,3529
2023-05-22,11320,3849
2023-05-22,11350,6952
2023-05-22,11380,6459
2023-05-22,11410,4280
2023-05-22,11440,5217
2023-05-22,11470,6465
2023-05-22,11500,7855
2023-05-22,11530,6115
2023-05-22,11545,3287
2023-05-22,11560,5745
2023-05-22,11590,5226
2023-05-22,11620,5987
2023-05-22,11650,5880
2023-05-22,11680,7377
2023-05-22,11710,10081
2023-05-22,11740,7075
2023-05-23,11110,1120
2023-05-23,11140,1169
2023-05-23,11170,1871
2023-05-23,11200,2913
2023-05-23,11215,3239
2023-05-23,11230,2955
2023-05-23,11260,3408
2023-05-23,11290,4174
2023-05-23,11305,2537
2023-05-23,11320,2727
2023-05-23,11350,4898
2023-05-23,11380,4429
2023-05-23,11410,2937
2023-05-23,11440,3660
2023-05-23,11470,4505
2023-05-23,11500,5528
2023-05-23,11530,4119
2023-05-23,11545,2112
2023-05-23,11560,3889
2023-05-23,11590,3657
2023-05-23,11620,4027
2023-05-23,11650,4027
2023-05-23,11680,5372
2023-05-23,11710,6807
2023-05-23,11740,4886
2023-05-24,11110,1023
2023-05-24,11140,997
2023-05-24,11170,1730
2023-05-24,11200,2373
2023-05-24,11215,2960
2023-05-24,11230,2791
2023-05-24,11260,3123
2023-05-24,11290,3778
2023-05-24,11305,2236
2023-05-24,11320,2413
2023-05-24,11350,4337
2023-05-24,11380,4148
2023-05-24,11410,2644
2023-05-24,11440,3339
2023-05-24,11470,4161
2023-05-24,11500,5143
2023-05-24,11530,3664
2023-05-24,11545,2071
2023-05-24,11560,3357
2023-05-24,11590,3350
2023-05-24,11620,3688
2023-05-24,11650,3793
2023-05-24,11680,4910
2023-05-24,11710,6495
2023-05-24,11740,4418
2023-05-25,11110,1153
2023-05-25,11140,1190
2023-05-25,11170,1863
2023-05-25,11200,2821
2023-05-25,11215,3228
2023-05-25,11230,2929
2023-05-25,11260,3596
2023-05-25,11290,4201
2023-05-25,11305,2353
2023-05-25,11320,2719
2023-05-25,11350,4660
2023-05-25,11380,4399
2023-05-25,11410,2890
2023-05-25,11440,3670
2023-05-25,11470,4594
2023-05-25,11500,5581
2023-05-25,11530,4182
2023-05-25,11545,2256
2023-05-25,11560,4098
2023-05-25,11590,3499
2023-05-25,11620,4167
2023-05-25,11650,4139
2023-05-25,11680,5254
2023-05-25,11710,6995
2023-05-25,11740,4991
2023-05-26,11110,1339
2023-05-26,11140,1383
2023-05-26,11170,2191
2023-05-26,11200,3338
2023-05-26,11215,3848
2023-05-26,11230,3333
2023-05-26,11260,3823
2023-05-26,11290,4950
2023-05-26,11305,2902
2023-05-26,11320,3081
2023-05-26,11350,5593
2023-05-26,11380,5177
2023-05-26,11410,3612
2023-05-26,11440,4252
2023-05-26,11470,5513
2023-05-26,11500,6688
2023-05-26,11530,4921
2023-05-26,11545,2531
2023-05-26,11560,4691
2023-05-26,11590,4097
2023-05-26,11620,4746
2023-05-26,11650,4676
2023-05-26,11680,6306
2023-05-26,11710,8354
2023-05-26,11740,5746
2023-05-27,11110,252
2023-05-27,11140,257
2023-05-27,11170,393
2023-05-27,11200,695
2023-05-27,11215,548
2023-05-27,11230,628
2023-05-27,11260,667
2023-05-27,11290,1059
2023-05-27,11305,638
2023-05-27,11320,530
2023-05-27,11350,1356
2023-05-27,11380,1172
2023-05-27,11410,692
2023-05-27,11440,920
2023-05-27,11470,1205
2023-05-27,11500,1502
2023-05-27,11530,904
2023-05-27,11545,433
2023-05-27,11560,830
2023-05-27,11590,800
2023-05-27,11620,818
2023-05-27,11650,1301
2023-05-27,11680,1597
2023-05-27,11710,1760
2023-05-27,11740,1215
2023-05-28,11110,147
2023-05-28,11140,130
2023-05-28,11170,269
2023-05-28,11200,385
2023-05-28,11215,369
2023-05-28,11230,616
2023-05-28,11260,409
2023-05-28,11290,414
2023-05-28,11305,240
2023-05-28,11320,353
2023-05-28,11350,710
2023-05-28,11380,621
2023-05-28,11410,444
2023-05-28,11440,620
2023-05-28,11470,886
2023-05-28,11500,1005
2023-05-28,11530,516
2023-05-28,11545,190
2023-05-28,11560,538
2023-05-28,11590,439
2023-05-28,11620,405
2023-05-28,11650,824
2023-05-28,11680,1037
2023-05-28,11710,1211
2023-05-28,11740,631
2023-05-29,11110,666
2023-05-29,11140,632
2023-05-29,11170,981
2023-05-29,11200,1758
2023-05-29,11215,2178
2023-05-29,11230,1714
2023-05-29,11260,2512
2023-05-29,11290,2716
2023-05-29,11305,1776
2023-05-29,11320,1766
2023-05-29,11350,3587
2023-05-29,11380,3362
2023-05-29,11410,1793
2023-05-29,11440,2042
2023-05-29,11470,3080
2023-05-29,11500,3795
2023-05-29,11530,2629
2023-05-29,11545,1734
2023-05-29,11560,2464
2023-05-29,11590,2124
2023-05-29,11620,2827
2023-05-29,11650,2814
2023-05-29,11680,3528
2023-05-29,11710,4717
2023-05-29,11740,3374
2023-05-30,11110,1489
2023-05-30,11140,1413
2023-05-30,11170,2378
2023-05-30,11200,3481
2023-05-30,11215,4060
2023-05-30,11230,3767
2023-05-30,11260,4196
2023-05-30,11290,5224
2023-05-30,11305,3047
2023-05-30,11320,3156
2023-05-30,11350,5753
2023-05-30,11380,5278
2023-05-30,11410,3748
2023-05-30,11440,4730
2023-05-30,11470,5831
2023-05-30,11500,7056
2023-05-30,11530,5093
2023-05-30,11545,2725
2023-05-30,11560,4865
2023-05-30,11590,4421
2023-05-30,11620,4869
2023-05-30,11650,5046
2023-05-30,11680,6435
2023-05-30,11710,8554
2023-05-30,11740,5780
2023-05-31,11110,926
2023-05-31,11140,914
2023-05-31,11170,1611
2023-05-31,11200,2220
2023-05-31,11215,2609
2023-05-31,11230,2613
2023-05-31,11260,2890
2023-05-31,11290,3637
2023-05-31,11305,2021
2023-05-31,11320,2125
2023-05-31,11350,3889
2023-05-31,11380,3635
2023-05-31,11410,2439
2023-05-31,11440,2794
2023-05-31,11470,3941
2023-05-31,11500,4943
2023-05-31,11530,3440
2023-05-31,11545,1865
2023-05-31,11560,3251
2023-05-31,11590,2870
2023-05-31,11620,3389
2023-05-31,11650,3594
2023-05-31,11680,4498
2023-05-31,11710,5809
2023-05-31,11740,4001
2023-06-01,11110,1086
2023-06-01,11140,969
2023-06-01,11170,1623
2023-06-01,11200,2513
2023-06-01,11215,2745
2023-06-01,11230,2517
2023-06-01,11260,2932
2023-06-01,11290,3669
2023-06-01,11305,2169
2023-06-01,11320,2184
2023-06-01,11350,3994
2023-06-01,11380,3956
2023-06-01,11410,2456
2023-06-01,11440,3139
2023-06-01,11470,4105
2023-06-01,11500,4669
2023-06-01,11530,3630
2023-06-01,11545,1871
2023-06-01,11560,3335
2023-06-01,11590,2918
2023-06-01,11620,3606
2023-06-01,11650,3550
2023-06-01,11680,4730
2023-06-01,11710,6140
2023-06-01,11740,4120
2023-06-02,11110,1131
2023-06-02,11140,1158
2023-06-02,11170,1863
2023-06-02,11200,2872
2023-06-02,11215,3096
2023-06-02,11230,2994
2023-06-02,11260,3315
2023-06-02,11290,4205
2023-06-02,11305,2404
2023-06-02,11320,2531
2023-06-02,11350,4608
2023-06-02,11380,4316
2023-06-02,11410,2988
2023-06-02,11440,3645
2023-06-02,11470,4633
2023-06-02,11500,5673
2023-06-02,11530,4175
2023-06-02,11545,2190
2023-06-02,11560,3848
2023-06-02,11590,3408
2023-06-02,11620,4209
2023-06-02,11650,4127
2023-06-02,11680,5207
2023-06-02,11710,7162
2023-06-02,11740,4798
2023-06-03,11110,749
2023-06-03,11140,825
2023-06-03,11170,1337
2023-06-03,11200,2082
2023-06-03,11215,2310
2023-06-03,11230,1970
2023-06-03,11260,2483
2023-06-03,11290,3087
2023-06-03,11305,1694
2023-06-03,11320,1873
2023-06-03,11350,3371
2023-06-03,11380,3306
2023-06-03,11410,2168
2023-06-03,11440,2687
2023-06-03,11470,3517
2023-06-03,11500,4230
2023-06-03,11530,3119
2023-06-03,11545,1577
2023-06-03,11560,2939
2023-06-03,11590,2602
2023-06-03,11620,2868
2023-06-03,11650,3102
2023-06-03,11680,3979
2023-06-03,11710,5371
2023-06-03,11740,3525
2023-06-04,11110,105
2023-06-04,11140,93
2023-06-04,11170,198
2023-06-04,11200,268
2023-06-04,11215,339
2023-06-04,11230,517
2023-06-04,11260,404
2023-06-04,11290,472
2023-06-04,11305,293
2023-06-04,11320,273
2023-06-04,11350,702
2023-06-04,11380,641
2023-06-04,11410,374
2023-06-04,11440,552
2023-06-04,11470,793
2023-06-04,11500,829
2023-06-04,11530,497
2023-06-04,11545,185
2023-06-04,11560,457
2023-06-04,11590,360
2023-06-04,11620,367
2023-06-04,11650,687
2023-06-04,11680,850
2023-06-04,11710,893
2023-06-04,11740,549
2023-06-05,11110,1439
2023-06-05,11140,1454
2023-06-05,11170,2577
2023-06-05,11200,3649
2023-06-05,11215,4318
2023-06-05,11230,3802
2023-06-05,11260,4606
2023-06-05,11290,5845
2023-06-05,11305,3310
2023-06-05,11320,3497
2023-06-05,11350,6499
2023-06-05,11380,5791
2023-06-05,11410,3783
2023-06-05,11440,4973
2023-06-05,11470,6153
2023-06-05,11500,7495
2023-06-05,11530,5779
2023-06-05,11545,3134
2023-06-05,11560,5507
2023-06-05,11590,4702
2023-06-05,11620,5505
2023-06-05,11650,5544
2023-06-05,11680,6964
2023-06-05,11710,9621
2023-06-05,11740,6675
2023-06-06,11110,220
2023-06-06,11140,167
2023-06-06,11170,269
2023-06-06,11200,416
2023-06-06,11215,432
2023-06-06,11230,493
2023-06-06,11260,545
2023-06-06,11290,708
2023-06-06,11305,398
2023-06-06,11320,409
2023-06-06,11350,845
2023-06-06,11380,823
2023-06-06,11410,514
2023-06-06,11440,668
2023-06-06,11470,1022
2023-06-06,11500,1205
2023-06-06,11530,652
2023-06-06,11545,281
2023-06-06,11560,669
2023-06-06,11590,525
2023-06-06,11620,615
2023-06-06,11650,937
2023-06-06,11680,1068
2023-06-06,11710,1342
2023-06-06,11740,885
2023-06-07,11110,1219
2023-06-07,11140,1208
2023-06-07,11170,2144
2023-06-07,11200,2936
2023-06-07,11215,3502
2023-06-07,11230,3204
2023-06-07,11260,3716
2023-06-07,11290,4601
2023-06-07,11305,2711
2023-06-07,11320,2730
2023-06-07,11350,4922
2023-06-07,11380,4698
2023-06-07,11410,3085
2023-06-07,11440,3867
2023-06-07,11470,4819
2023-06-07,11500,5997
2023-06-07,11530,4581
2023-06-07,11545,2422
2023-06-07,11560,4095
2023-06-07,11590,3693
2023-06-07,11620,4400
2023-06-07,11650,4549
2023-06-07,11680,5857
2023-06-07,11710,7638
2023-06-07,11740,5268
2023-06-08,11110,935
2023-06-08,11140,991
2023-06-08,11170,1723
2023-06-08,11200,2436
2023-06-08,11215,2655
2023-06-08,11230,2391
2023-06-08,11260,2868
2023-06-08,11290,3491
2023-06-08,11305,2148
2023-06-08,11320,2192
2023-06-08,11350,4076
2023-06-08,11380,3812
2023-06-08,11410,2405
2023-06-08,11440,3244
2023-06-08,11470,4007
2023-06-08,11500,4819
2023-06-08,11530,3543
2023-06-08,11545,1922
2023-06-08,11560,3361
2023-06-08,11590,2928
2023-06-08,11620,3563
2023-06-08,11650,3481
2023-06-08,11680,4602
2023-06-08,11710,5930
2023-06-08,11740,4252
2023-06-09,11110,1001
2023-06-09,11140,1056
2023-06-09,11170,1670
2023-06-09,11200,2397
2023-06-09,11215,2729
2023-06-09,11230,2635
2023-06-09,11260,2929
2023-06-09,11290,3834
2023-06-09,11305,2211
2023-06-09,11320,2236
2023-06-09,11350,4034
2023-06-09,11380,3797
2023-06-09,11410,2584
2023-06-09,11440,3248
2023-06-09,11470,3986
2023-06-09,11500,4704
2023-06-09,11530,3680
2023-06-09,11545,1878
2023-06-09,11560,3508
2023-06-09,11590,2990
2023-06-09,11620,3543
2023-06-09,11650,3560
2023-06-09,11680,4663
2023-06-09,11710,6124
2023-06-09,11740,4157
2023-06-10,11110,749
2023-06-10,11140,710
2023-06-10,11170,1262
2023-06-10,11200,1884
2023-06-10,11215,2284
2023-06-10,11230,1985
2023-06-10,11260,2431
2023-06-10,11290,2807
2023-06-10,11305,1760
2023-06-10,11320,1595
2023-06-10,11350,3285
2023-06-10,11380,2907
2023-06-10,11410,2121
2023-06-10,11440,2660
2023-06-10,11470,3391
2023-06-10,11500,3898
2023-06-10,11530,2994
2023-06-10,11545,1550
2023-06-10,11560,2839
2023-06-10,11590,2468
2023-06-10,11620,2746
2023-06-10,11650,3027
2023-06-10,11680,3712
2023-06-10,11710,5015
2023-06-10,11740,3326
2023-06-11,11110,98
2023-06-11,11140,99
2023-06-11,11170,225
2023-06-11,11200,274
2023-06-11,11215,318
2023-06-11,11230,513
2023-06-11,11260,327
2023-06-11,11290,417
2023-06-11,11305,211
2023-06-11,11320,246
2023-06-11,11350,524
2023-06-11,11380,534
2023-06-11,11410,333
2023-06-11,11440,477
2023-06-11,11470,722
2023-06-11,11500,752
2023-06-11,11530,425
2023-06-11,11545,163
2023-06-11,11560,406
2023-06-11,11590,312
2023-06-11,11620,337
2023-06-11,11650,676
2023-06-11,11680,819
2023-06-11,11710,915
2023-06-11,11740,475
2023-06-12,11110,1325
2023-06-12,11140,1273
2023-06-12,11170,2190
2023-06-12,11200,3254
2023-06-12,11215,3659
2023-06-12,11230,3266
2023-06-12,11260,3875
2023-06-12,11290,4652
2023-06-12,11305,2918
2023-06-12,11320,2924
2023-06-12,11350,5458
2023-06-12,11380,4831
2023-06-12,11410,3292
2023-06-12,11440,4016
2023-06-12,11470,5028
2023-06-12,11500,6120
2023-06-12,11530,4971
2023-06-12,11545,2521
2023-06-12,11560,4519
2023-06-12,11590,3841
2023-06-12,11620,4693
2023-06-12,11650,4644
2023-06-12,11680,6035
2023-06-12,11710,7820
2023-06-12,11740,5409
2023-06-13,11110,873
2023-06-13,11140,863
2023-06-13,11170,1538
2023-06-13,11200,2118
2023-06-13,11215,2343
2023-06-13,11230,2394
2023-06-13,11260,2651
2023-06-13,11290,3256
2023-06-13,11305,1946
2023-06-13,11320,2011
2023-06-13,11350,3686
2023-06-13,11380,3413
2023-06-13,11410,2331
2023-06-13,11440,2764
2023-06-13,11470,3561
