날짜,시군구지역코드,발생건수(건)
2024-03-05,11110,1010
2024-03-05,11140,1014
2024-03-05,11170,1520
2024-03-05,11200,2233
2024-03-05,11215,2702
2024-03-05,11230,2750
2024-03-05,11260,3120
2024-03-05,11290,3527
2024-03-05,11305,2293
2024-03-05,11320,2413
2024-03-05,11350,4134
2024-03-05,11380,3768
2024-03-05,11410,2531
2024-03-05,11440,3128
2024-03-05,11470,3396
2024-03-05,11500,4737
2024-03-05,11530,3574
2024-03-05,11545,1896
2024-03-05,11560,3296
2024-03-05,11590,2890
2024-03-05,11620,3755
2024-03-05,11650,3130
2024-03-05,11680,4150
2024-03-05,11710,5579
2024-03-05,11740,3995
2024-03-06,11110,831
2024-03-06,11140,857
2024-03-06,11170,1262
2024-03-06,11200,1942
2024-03-06,11215,2603
2024-03-06,11230,2474
2024-03-06,11260,2860
2024-03-06,11290,3123
2024-03-06,11305,1968
2024-03-06,11320,2116
2024-03-06,11350,3783
2024-03-06,11380,3413
2024-03-06,11410,2067
2024-03-06,11440,2646
2024-03-06,11470,2966
2024-03-06,11500,4256
2024-03-06,11530,3146
2024-03-06,11545,1731
2024-03-06,11560,2933
2024-03-06,11590,2660
2024-03-06,11620,3371
2024-03-06,11650,2807
2024-03-06,11680,3939
2024-03-06,11710,4826
2024-03-06,11740,3536
2024-03-07,11110,883
2024-03-07,11140,910
2024-03-07,11170,1472
2024-03-07,11200,2275
2024-03-07,11215,2667
2024-03-07,11230,2646
2024-03-07,11260,3131
2024-03-07,11290,3412
2024-03-07,11305,2133
2024-03-07,11320,2383
2024-03-07,11350,3956
2024-03-07,11380,3713
2024-03-07,11410,2328
2024-03-07,11440,2936
2024-03-07,11470,3381
2024-03-07,11500,4611
2024-03-07,11530,3544
2024-03-07,11545,1924
2024-03-07,11560,3243
2024-03-07,11590,2681
2024-03-07,11620,3793
2024-03-07,11650,2956
2024-03-07,11680,4016
2024-03-07,11710,5387
2024-03-07,11740,4034
2024-03-08,11110,1070
2024-03-08,11140,1098
2024-03-08,11170,1733
2024-03-08,11200,2582
2024-03-08,11215,3022
2024-03-08,11230,3075
2024-03-08,11260,3631
2024-03-08,11290,3960
2024-03-08,11305,2575
2024-03-08,11320,2680
2024-03-08,11350,4883
2024-03-08,11380,4253
2024-03-08,11410,2971
2024-03-08,11440,3607
2024-03-08,11470,3979
2024-03-08,11500,5575
2024-03-08,11530,4130
2024-03-08,11545,2177
2024-03-08,11560,3801
2024-03-08,11590,3290
2024-03-08,11620,4206
2024-03-08,11650,3419
2024-03-08,11680,4871
2024-03-08,11710,6449
2024-03-08,11740,4725
2024-03-09,11110,851
2024-03-09,11140,924
2024-03-09,11170,1348
2024-03-09,11200,2286
2024-03-09,11215,2629
2024-03-09,11230,2604
2024-03-09,11260,3062
2024-03-09,11290,3385
2024-03-09,11305,2040
2024-03-09,11320,2263
2024-03-09,11350,4095
2024-03-09,11380,3513
2024-03-09,11410,2367
2024-03-09,11440,2852
2024-03-09,11470,3603
2024-03-09,11500,4648
2024-03-09,11530,3513
2024-03-09,11545,1839
2024-03-09,11560,3214
2024-03-09,11590,2831
2024-03-09,11620,3322
2024-03-09,11650,3060
2024-03-09,11680,4166
2024-03-09,11710,5813
2024-03-09,11740,3999
2024-03-10,11110,83
2024-03-10,11140,147
2024-03-10,11170,216
2024-03-10,11200,322
2024-03-10,11215,346
2024-03-10,11230,585
2024-03-10,11260,360
2024-03-10,11290,518
2024-03-10,11305,228
2024-03-10,11320,342
2024-03-10,11350,655
2024-03-10,11380,592
2024-03-10,11410,336
2024-03-10,11440,486
2024-03-10,11470,732
2024-03-10,11500,875
2024-03-10,11530,529
2024-03-10,11545,176
2024-03-10,11560,471
2024-03-10,11590,412
2024-03-10,11620,412
2024-03-10,11650,731
2024-03-10,11680,1111
2024-03-10,11710,1043
2024-03-10,11740,612
2024-03-11,11110,1459
2024-03-11,11140,1500
2024-03-11,11170,2273
2024-03-11,11200,3531
2024-03-11,11215,4252
2024-03-11,11230,4100
2024-03-11,11260,5044
2024-03-11,11290,5315
2024-03-11,11305,3410
2024-03-11,11320,3598
2024-03-11,11350,6622
2024-03-11,11380,5878
2024-03-11,11410,3808
2024-03-11,11440,4730
2024-03-11,11470,5182
2024-03-11,11500,7321
2024-03-11,11530,5524
2024-03-11,11545,3062
2024-03-11,11560,5084
2024-03-11,11590,4513
2024-03-11,11620,5815
2024-03-11,11650,4746
2024-03-11,11680,6353
2024-03-11,11710,8774
2024-03-11,11740,6172
2024-03-12,11110,1036
2024-03-12,11140,1029
2024-03-12,11170,1549
2024-03-12,11200,2366
2024-03-12,11215,2887
2024-03-12,11230,2903
2024-03-12,11260,3566
2024-03-12,11290,3779
2024-03-12,11305,2396
2024-03-12,11320,2617
2024-03-12,11350,4536
2024-03-12,11380,4150
2024-03-12,11410,2635
2024-03-12,11440,3296
2024-03-12,11470,3751
2024-03-12,11500,5099
2024-03-12,11530,3794
2024-03-12,11545,2013
2024-03-12,11560,3367
2024-03-12,11590,3125
2024-03-12,11620,3903
2024-03-12,11650,3378
2024-03-12,11680,4633
2024-03-12,11710,6051
2024-03-12,11740,4367
2024-03-13,11110,955
2024-03-13,11140,946
2024-03-13,11170,1468
2024-03-13,11200,2077
2024-03-13,11215,2647
2024-03-13,11230,2632
2024-03-13,11260,3123
2024-03-13,11290,3372
2024-03-13,11305,2105
2024-03-13,11320,2277
2024-03-13,11350,3981
2024-03-13,11380,3657
2024-03-13,11410,2310
2024-03-13,11440,2767
2024-03-13,11470,3430
2024-03-13,11500,4681
2024-03-13,11530,3472
2024-03-13,11545,1788
2024-03-13,11560,3033
2024-03-13,11590,2826
2024-03-13,11620,3524
2024-03-13,11650,3189
2024-03-13,11680,4331
2024-03-13,11710,5471
2024-03-13,11740,3778
2024-03-14,11110,1007
2024-03-14,11140,1035
2024-03-14,11170,1559
2024-03-14,11200,2604
2024-03-14,11215,3146
2024-03-14,11230,2987
2024-03-14,11260,3524
2024-03-14,11290,3827
2024-03-14,11305,2420
2024-03-14,11320,2526
2024-03-14,11350,4489
2024-03-14,11380,4115
2024-03-14,11410,2728
2024-03-14,11440,3383
2024-03-14,11470,4013
2024-03-14,11500,5325
2024-03-14,11530,4014
2024-03-14,11545,2248
2024-03-14,11560,3685
2024-03-14,11590,3184
2024-03-14,11620,4302
2024-03-14,11650,3617
2024-03-14,11680,4919
2024-03-14,11710,6299
2024-03-14,11740,4645
2024-03-15,11110,1179
2024-03-15,11140,1292
2024-03-15,11170,1904
2024-03-15,11200,2907
2024-03-15,11215,3585
2024-03-15,11230,3305
2024-03-15,11260,4238
2024-03-15,11290,4616
2024-03-15,11305,2867
2024-03-15,11320,2946
2024-03-15,11350,5479
2024-03-15,11380,4790
2024-03-15,11410,3272
2024-03-15,11440,3852
2024-03-15,11470,4573
2024-03-15,11500,6156
2024-03-15,11530,4604
2024-03-15,11545,2479
2024-03-15,11560,4238
2024-03-15,11590,3691
2024-03-15,11620,4573
2024-03-15,11650,4079
2024-03-15,11680,5723
2024-03-15,11710,7581
2024-03-15,11740,5368
2024-03-16,11110,942
2024-03-16,11140,991
2024-03-16,11170,1517
2024-03-16,11200,2481
2024-03-16,11215,2884
2024-03-16,11230,2799
2024-03-16,11260,3230
2024-03-16,11290,3751
2024-03-16,11305,1981
2024-03-16,11320,2372
2024-03-16,11350,4460
2024-03-16,11380,4004
2024-03-16,11410,2676
2024-03-16,11440,3245
2024-03-16,11470,3951
2024-03-16,11500,5168
2024-03-16,11530,3687
2024-03-16,11545,2010
2024-03-16,11560,3491
2024-03-16,11590,3151
2024-03-16,11620,3657
2024-03-16,11650,3647
2024-03-16,11680,4882
2024-03-16,11710,6457
2024-03-16,11740,4487
2024-03-17,11110,139
2024-03-17,11140,147
2024-03-17,11170,195
2024-03-17,11200,356
2024-03-17,11215,397
2024-03-17,11230,676
2024-03-17,11260,559
2024-03-17,11290,596
2024-03-17,11305,450
2024-03-17,11320,411
2024-03-17,11350,904
2024-03-17,11380,808
2024-03-17,11410,422
2024-03-17,11440,632
2024-03-17,11470,1055
2024-03-17,11500,1111
2024-03-17,11530,650
2024-03-17,11545,257
2024-03-17,11560,610
2024-03-17,11590,447
2024-03-17,11620,482
2024-03-17,11650,859
2024-03-17,11680,1422
2024-03-17,11710,1293
2024-03-17,11740,802
2024-03-18,11110,1656
2024-03-18,11140,1728
2024-03-18,11170,2606
2024-03-18,11200,4028
2024-03-18,11215,4988
2024-03-18,11230,4601
2024-03-18,11260,5629
2024-03-18,11290,6298
2024-03-18,11305,3836
2024-03-18,11320,3957
2024-03-18,11350,7493
2024-03-18,11380,6659
2024-03-18,11410,4450
2024-03-18,11440,5316
2024-03-18,11470,6426
2024-03-18,11500,8655
2024-03-18,11530,6459
2024-03-18,11545,3444
2024-03-18,11560,5903
2024-03-18,11590,5216
2024-03-18,11620,6386
2024-03-18,11650,5629
2024-03-18,11680,7600
2024-03-18,11710,10527
2024-03-18,11740,7240
2024-03-19,11110,1248
2024-03-19,11140,1218
2024-03-19,11170,1797
2024-03-19,11200,2890
2024-03-19,11215,3470
2024-03-19,11230,3445
2024-03-19,11260,3971
2024-03-19,11290,4516
2024-03-19,11305,2690
2024-03-19,11320,2958
2024-03-19,11350,5339
2024-03-19,11380,4814
2024-03-19,11410,3107
2024-03-19,11440,3929
2024-03-19,11470,4770
2024-03-19,11500,6144
2024-03-19,11530,4544
2024-03-19,11545,2388
2024-03-19,11560,4272
2024-03-19,11590,3681
2024-03-19,11620,4613
2024-03-19,11650,4145
2024-03-19,11680,5852
2024-03-19,11710,7325
2024-03-19,11740,5306
2024-03-20,11110,1007
2024-03-20,11140,1074
2024-03-20,11170,1636
2024-03-20,11200,2514
2024-03-20,11215,3217
2024-03-20,11230,3039
2024-03-20,11260,3631
2024-03-20,11290,4025
2024-03-20,11305,2450
2024-03-20,11320,2532
2024-03-20,11350,4691
2024-03-20,11380,4376
2024-03-20,11410,2650
2024-03-20,11440,3255
2024-03-20,11470,4136
2024-03-20,11500,5538
2024-03-20,11530,4116
2024-03-20,11545,2127
2024-03-20,11560,3538
2024-03-20,11590,3298
2024-03-20,11620,4006
2024-03-20,11650,3883
2024-03-20,11680,5105
2024-03-20,11710,6558
2024-03-20,11740,4571
2024-03-21,11110,1188
2024-03-21,11140,1222
2024-03-21,11170,1887
2024-03-21,11200,3012
2024-03-21,11215,3615
2024-03-21,11230,3457
2024-03-21,11260,4099
2024-03-21,11290,4475
2024-03-21,11305,2776
2024-03-21,11320,2887
2024-03-21,11350,5263
2024-03-21,11380,4877
2024-03-21,11410,3275
2024-03-21,11440,4031
2024-03-21,11470,4933
2024-03-21,11500,6218
2024-03-21,11530,4753
2024-03-21,11545,2455
2024-03-21,11560,4274
2024-03-21,11590,3660
2024-03-21,11620,4685
2024-03-21,11650,4241
2024-03-21,11680,5605
2024-03-21,11710,7575
2024-03-21,11740,5571
2024-03-22,11110,1295
2024-03-22,11140,1396
2024-03-22,11170,2117
2024-03-22,11200,3345
2024-03-22,11215,3989
2024-03-22,11230,3692
2024-03-22,11260,4414
2024-03-22,11290,5244
2024-03-22,11305,3041
2024-03-22,11320,3203
2024-03-22,11350,6075
2024-03-22,11380,5617
2024-03-22,11410,3730
2024-03-22,11440,4578
2024-03-22,11470,5395
2024-03-22,11500,7023
2024-03-22,11530,5155
2024-03-22,11545,2603
2024-03-22,11560,4752
2024-03-22,11590,4150
2024-03-22,11620,5052
2024-03-22,11650,4719
2024-03-22,11680,6634
2024-03-22,11710,8578
2024-03-22,11740,5924
2024-03-23,11110,1081
2024-03-23,11140,1053
2024-03-23,11170,1746
2024-03-23,11200,2804
2024-03-23,11215,3190
2024-03-23,11230,3091
2024-03-23,11260,3658
2024-03-23,11290,4120
2024-03-23,11305,2326
2024-03-23,11320,2663
2024-03-23,11350,4961
2024-03-23,11380,4328
2024-03-23,11410,3055
2024-03-23,11440,3631
2024-03-23,11470,4714
2024-03-23,11500,6006
2024-03-23,11530,4293
2024-03-23,11545,2235
2024-03-23,11560,3876
2024-03-23,11590,3444
2024-03-23,11620,3716
2024-03-23,11650,4176
2024-03-23,11680,5462
2024-03-23,11710,7463
2024-03-23,11740,4998
2024-03-24,11110,123
2024-03-24,11140,145
2024-03-24,11170,231
2024-03-24,11200,370
2024-03-24,11215,393
2024-03-24,11230,672
2024-03-24,11260,409
2024-03-24,11290,534
2024-03-24,11305,296
2024-03-24,11320,336
2024-03-24,11350,694
2024-03-24,11380,752
2024-03-24,11410,431
2024-03-24,11440,588
2024-03-24,11470,837
2024-03-24,11500,1037
2024-03-24,11530,599
2024-03-24,11545,206
2024-03-24,11560,563
2024-03-24,11590,464
2024-03-24,11620,422
2024-03-24,11650,846
2024-03-24,11680,1437
2024-03-24,11710,1344
2024-03-24,11740,752
2024-03-25,11110,1567
2024-03-25,11140,1688
2024-03-25,11170,2760
2024-03-25,11200,4158
2024-03-25,11215,4803
2024-03-25,11230,4517
2024-03-25,11260,5463
2024-03-25,11290,6240
2024-03-25,11305,3835
2024-03-25,11320,4178
2024-03-25,11350,7486
2024-03-25,11380,6736
2024-03-25,11410,4380
2024-03-25,11440,5510
2024-03-25,11470,6446
2024-03-25,11500,8507
2024-03-25,11530,6482
2024-03-25,11545,3168
2024-03-25,11560,5720
2024-03-25,11590,5113
2024-03-25,11620,6286
2024-03-25,11650,5649
2024-03-25,11680,7679
2024-03-25,11710,10474
2024-03-25,11740,7295
2024-03-26,11110,1180
2024-03-26,11140,1238
2024-03-26,11170,1933
2024-03-26,11200,2997
2024-03-26,11215,3494
2024-03-26,11230,3494
2024-03-26,11260,4164
2024-03-26,11290,4646
2024-03-26,11305,2863
2024-03-26,11320,2921
2024-03-26,11350,5384
2024-03-26,11380,5037
2024-03-26,11410,3191
2024-03-26,11440,3905
2024-03-26,11470,4813
2024-03-26,11500,6248
2024-03-26,11530,4627
2024-03-26,11545,2339
2024-03-26,11560,4182
2024-03-26,11590,3733
2024-03-26,11620,4720
2024-03-26,11650,4224
2024-03-26,11680,5790
2024-03-26,11710,7612
2024-03-26,11740,5535
2024-03-27,11110,1017
2024-03-27,11140,1012
2024-03-27,11170,1612
2024-03-27,11200,2548
2024-03-27,11215,3124
2024-03-27,11230,2986
2024-03-27,11260,3452
2024-03-27,11290,3876
2024-03-27,11305,2384
2024-03-27,11320,2586
2024-03-27,11350,4573
2024-03-27,11380,4218
2024-03-27,11410,2654
2024-03-27,11440,3179
2024-03-27,11470,4108
2024-03-27,11500,5205
2024-03-27,11530,4027
2024-03-27,11545,1979
2024-03-27,11560,3552
2024-03-27,11590,3395
2024-03-27,11620,3972
2024-03-27,11650,3690
2024-03-27,11680,5161
2024-03-27,11710,6489
2024-03-27,11740,4452
2024-03-28,11110,1137
2024-03-28,11140,1132
2024-03-28,11170,1881
2024-03-28,11200,2908
2024-03-28,11215,3172
2024-03-28,11230,3250
2024-03-28,11260,3677
2024-03-28,11290,4208
2024-03-28,11305,2588
2024-03-28,11320,2689
2024-03-28,11350,4970
2024-03-28,11380,4623
2024-03-28,11410,2854
2024-03-28,11440,3857
2024-03-28,11470,4536
2024-03-28,11500,6001
2024-03-28,11530,4446
2024-03-28,11545,2262
2024-03-28,11560,4079
2024-03-28,11590,3499
2024-03-28,11620,4250
2024-03-28,11650,3843
2024-03-28,11680,5452
2024-03-28,11710,7087
2024-03-28,11740,5119
2024-03-29,11110,1224
2024-03-29,11140,1275
2024-03-29,11170,1996
2024-03-29,11200,3251
2024-03-29,11215,3576
2024-03-29,11230,3648
2024-03-29,11260,4261
2024-03-29,11290,5089
2024-03-29,11305,2934
2024-03-29,11320,3089
2024-03-29,11350,5756
2024-03-29,11380,5181
2024-03-29,11410,3408
2024-03-29,11440,4103
2024-03-29,11470,5068
2024-03-29,11500,6408
2024-03-29,11530,4996
2024-03-29,11545,2357
2024-03-29,11560,4468
2024-03-29,11590,4011
2024-03-29,11620,4730
2024-03-29,11650,4245
2024-03-29,11680,5956
2024-03-29,11710,8244
2024-03-29,11740,5587
2024-03-30,11110,960
2024-03-30,11140,1022
2024-03-30,11170,1632
2024-03-30,11200,2537
2024-03-30,11215,2818
2024-03-30,11230,3013
2024-03-30,11260,3438
2024-03-30,11290,3938
2024-03-30,11305,2246
2024-03-30,11320,2460
2024-03-30,11350,4747
2024-03-30,11380,4264
2024-03-30,11410,2845
2024-03-30,11440,3399
2024-03-30,11470,4376
2024-03-30,11500,5605
2024-03-30,11530,4021
2024-03-30,11545,2041
2024-03-30,11560,3705
2024-03-30,11590,3324
2024-03-30,11620,3625
2024-03-30,11650,3870
2024-03-30,11680,5093
2024-03-30,11710,6942
2024-03-30,11740,4802
2024-03-31,11110,113
2024-03-31,11140,130
2024-03-31,11170,250
2024-03-31,11200,362
2024-03-31,11215,367
2024-03-31,11230,651
2024-03-31,11260,521
2024-03-31,11290,505
2024-03-31,11305,349
2024-03-31,11320,393
2024-03-31,11350,893
2024-03-31,11380,759
2024-03-31,11410,434
2024-03-31,11440,578
2024-03-31,11470,967
2024-03-31,11500,1010
2024-03-31,11530,632
2024-03-31,11545,229
2024-03-31,11560,539
2024-03-31,11590,425
2024-03-31,11620,406
2024-03-31,11650,874
2024-03-31,11680,1460
2024-03-31,11710,1307
2024-03-31,11740,795
2024-04-01,11110,1707
2024-04-01,11140,1758
2024-04-01,11170,2650
2024-04-01,11200,4251
2024-04-01,11215,5016
2024-04-01,11230,4833
2024-04-01,11260,5674
2024-04-01,11290,6365
2024-04-01,11305,3838
2024-04-01,11320,4195
2024-04-01,11350,7682
2024-04-01,11380,6825
2024-04-01,11410,4467
2024-04-01,11440,5491
2024-04-01,11470,6506
2024-04-01,11500,8508
2024-04-01,11530,6669
2024-04-01,11545,3319
2024-04-01,11560,5926
2024-04-01,11590,5463
2024-04-01,11620,6752
2024-04-01,11650,5853
2024-04-01,11680,7883
2024-04-01,11710,10842
2024-04-01,11740,7502
2024-04-02,11110,1186
2024-04-02,11140,1233
2024-04-02,11170,1891
2024-04-02,11200,3095
2024-04-02,11215,3405
2024-04-02,11230,3542
2024-04-02,11260,4147
2024-04-02,11290,4810
2024-04-02,11305,2728
2024-04-02,11320,3008
2024-04-02,11350,5285
2024-04-02,11380,5110
2024-04-02,11410,3268
2024-04-02,11440,4104
2024-04-02,11470,4652
2024-04-02,11500,6093
2024-04-02,11530,4656
2024-04-02,11545,2425
2024-04-02,11560,4028
2024-04-02,11590,3911
2024-04-02,11620,4870
2024-04-02,11650,4179
2024-04-02,11680,5730
2024-04-02,11710,7512
2024-04-02,11740,5511
2024-04-03,11110,1177
2024-04-03,11140,1107
2024-04-03,11170,1621
2024-04-03,11200,2601
2024-04-03,11215,3095
2024-04-03,11230,3178
2024-04-03,11260,3584
2024-04-03,11290,4088
2024-04-03,11305,2359
2024-04-03,11320,2640
2024-04-03,11350,4784
2024-04-03,11380,4426
2024-04-03,11410,2639
2024-04-03,11440,3313
2024-04-03,11470,3973
2024-04-03,11500,5497
2024-04-03,11530,4085
2024-04-03,11545,2029
2024-04-03,11560,3728
2024-04-03,11590,3491
2024-04-03,11620,4048
2024-04-03,11650,3784
2024-04-03,11680,5168
2024-04-03,11710,6582
2024-04-03,11740,4704
2024-04-04,11110,1151
2024-04-04,11140,1180
2024-04-04,11170,1733
2024-04-04,11200,2875
2024-04-04,11215,3301
2024-04-04,11230,3268
2024-04-04,11260,3819
2024-04-04,11290,4314
2024-04-04,11305,2462
2024-04-04,11320,2739
2024-04-04,11350,4884
2024-04-04,11380,4545
2024-04-04,11410,2967
2024-04-04,11440,3717
2024-04-04,11470,4408
2024-04-04,11500,5589
2024-04-04,11530,4425
2024-04-04,11545,2289
2024-04-04,11560,3913
2024-04-04,11590,3420
2024-04-04,11620,4520
2024-04-04,11650,3899
2024-04-04,11680,5271
2024-04-04,11710,7100
2024-04-04,11740,5152
2024-04-05,11110,1314
2024-04-05,11140,1291
2024-04-05,11170,2003
2024-04-05,11200,3130
2024-04-05,11215,3727
2024-04-05,11230,3836
2024-04-05,11260,4249
2024-04-05,11290,4928
2024-04-05,11305,2883
2024-04-05,11320,3056
2024-04-05,11350,5828
2024-04-05,11380,5204
2024-04-05,11410,3559
2024-04-05,11440,4260
2024-04-05,11470,4881
2024-04-05,11500,6478
2024-04-05,11530,5019
2024-04-05,11545,2502
2024-04-05,11560,4549
2024-04-05,11590,4049
2024-04-05,11620,4925
2024-04-05,11650,4419
2024-04-05,11680,6116
2024-04-05,11710,8165
2024-04-05,11740,6007
2024-04-06,11110,948
2024-04-06,11140,1057
2024-04-06,11170,1584
2024-04-06,11200,2543
2024-04-06,11215,2927
2024-04-06,11230,2919
2024-04-06,11260,3330
2024-04-06,11290,3901
2024-04-06,11305,2153
2024-04-06,11320,2310
2024-04-06,11350,4491
2024-04-06,11380,4163
2024-04-06,11410,2768
2024-04-06,11440,3351
2024-04-06,11470,3985
2024-04-06,11500,5206
2024-04-06,11530,3889
2024-04-06,11545,2085
2024-04-06,11560,3724
2024-04-06,11590,3221
2024-04-06,11620,3617
2024-04-06,11650,3645
2024-04-06,11680,5137
2024-04-06,11710,6781
2024-04-06,11740,4742
2024-04-07,11110,119
2024-04-07,11140,130
2024-04-07,11170,213
2024-04-07,11200,363
2024-04-07,11215,366
2024-04-07,11230,654
2024-04-07,11260,494
2024-04-07,11290,532
2024-04-07,11305,378
2024-04-07,11320,367
2024-04-07,11350,874
2024-04-07,11380,704
2024-04-07,11410,423
2024-04-07,11440,547
2024-04-07,11470,845
2024-04-07,11500,1001
2024-04-07,11530,645
2024-04-07,11545,226
2024-04-07,11560,592
2024-04-07,11590,444
2024-04-07,11620,400
2024-04-07,11650,844
2024-04-07,11680,1349
2024-04-07,11710,1207
2024-04-07,11740,735
2024-04-08,11110,1703
2024-04-08,11140,1668
2024-04-08,11170,2596
2024-04-08,11200,4073
2024-04-08,11215,5037
2024-04-08,11230,4775
2024-04-08,11260,5628
2024-04-08,11290,6503
2024-04-08,11305,3713
2024-04-08,11320,3993
2024-04-08,11350,7634
2024-04-08,11380,6912
2024-04-08,11410,4589
2024-04-08,11440,5506
2024-04-08,11470,6287
2024-04-08,11500,8468
2024-04-08,11530,6523
2024-04-08,11545,3305
2024-04-08,11560,5941
2024-04-08,11590,5440
2024-04-08,11620,6687
2024-04-08,11650,5743
2024-04-08,11680,7815
2024-04-08,11710,10452
2024-04-08,11740,7525
2024-04-09,11110,1304
2024-04-09,11140,1287
2024-04-09,11170,1970
2024-04-09,11200,3136
2024-04-09,11215,3786
2024-04-09,11230,3840
2024-04-09,11260,4206
2024-04-09,11290,4727
2024-04-09,11305,2770
2024-04-09,11320,3050
2024-04-09,11350,5545
2024-04-09,11380,5031
2024-04-09,11410,3475
2024-04-09,11440,4168
2024-04-09,11470,4828
2024-04-09,11500,6368
2024-04-09,11530,4801
2024-04-09,11545,2444
2024-04-09,11560,4503
2024-04-09,11590,3950
2024-04-09,11620,4965
2024-04-09,11650,4335
2024-04-09,11680,5900
2024-04-09,11710,7834
2024-04-09,11740,5774
2024-04-10,11110,345
2024-04-10,11140,302
2024-04-10,11170,484
2024-04-10,11200,878
2024-04-10,11215,939
2024-04-10,11230,998
2024-04-10,11260,1141
2024-04-10,11290,1479
2024-04-10,11305,775
2024-04-10,11320,995
2024-04-10,11350,1629
2024-04-10,11380,1631
2024-04-10,11410,891
2024-04-10,11440,1014
2024-04-10,11470,1682
2024-04-10,11500,2006
2024-04-10,11530,1389
2024-04-10,11545,736
2024-04-10,11560,1369
2024-04-10,11590,1387
2024-04-10,11620,1164
2024-04-10,11650,1767
2024-04-10,11680,2380
2024-04-10,11710,2582
2024-04-10,11740,1545
2024-04-11,11110,1453
2024-04-11,11140,1374
2024-04-11,11170,2213
2024-04-11,11200,3540
2024-04-11,11215,4306
2024-04-11,11230,4059
2024-04-11,11260,4663
2024-04-11,11290,5191
2024-04-11,11305,2988
2024-04-11,11320,3349
2024-04-11,11350,5981
2024-04-11,11380,5564
2024-04-11,11410,3557
2024-04-11,11440,4587
2024-04-11,11470,5398
2024-04-11,11500,6919
2024-04-11,11530,5314
2024-04-11,11545,2816
2024-04-11,11560,4907
2024-04-11,11590,4260
2024-04-11,11620,5467
2024-04-11,11650,4593
2024-04-11,11680,6407
2024-04-11,11710,8637
2024-04-11,11740,6404
2024-04-12,11110,1273
2024-04-12,11140,1338
2024-04-12,11170,2004
2024-04-12,11200,3135
2024-04-12,11215,3733
2024-04-12,11230,3607
2024-04-12,11260,4147
2024-04-12,11290,4985
2024-04-12,11305,2819
2024-04-12,11320,2996
2024-04-12,11350,5723
2024-04-12,11380,5000
2024-04-12,11410,3386
2024-04-12,11440,4250
2024-04-12,11470,4889
2024-04-12,11500,6508
2024-04-12,11530,4856
2024-04-12,11545,2503
2024-04-12,11560,4501
2024-04-12,11590,3901
2024-04-12,11620,4986
2024-04-12,11650,4314
2024-04-12,11680,6185
2024-04-12,11710,7985
2024-04-12,11740,5779
2024-04-13,11110,902
2024-04-13,11140,951
2024-04-13,11170,1469
2024-04-13,11200,2369
2024-04-13,11215,2762
2024-04-13,11230,2689
2024-04-13,11260,3069
2024-04-13,11290,3703
2024-04-13,11305,1938
2024-04-13,11320,2310
2024-04-13,11350,4372
2024-04-13,11380,3754
