날짜,시군구지역코드,발생건수(건)
2023-10-18,11440,98
2023-10-18,11470,130
2023-10-18,11500,149
2023-10-18,11530,140
2023-10-18,11545,78
2023-10-18,11560,107
2023-10-18,11590,162
2023-10-18,11620,133
2023-10-18,11650,141
2023-10-18,11680,213
2023-10-18,11710,218
2023-10-18,11740,158
2023-10-19,11110,43
2023-10-19,11140,48
2023-10-19,11170,61
2023-10-19,11200,113
2023-10-19,11215,164
2023-10-19,11230,106
2023-10-19,11260,206
2023-10-19,11290,103
2023-10-19,11305,117
2023-10-19,11320,151
2023-10-19,11350,162
2023-10-19,11380,255
2023-10-19,11410,136
2023-10-19,11440,100
2023-10-19,11470,136
2023-10-19,11500,196
2023-10-19,11530,143
2023-10-19,11545,52
2023-10-19,11560,130
2023-10-19,11590,166
2023-10-19,11620,144
2023-10-19,11650,147
2023-10-19,11680,169
2023-10-19,11710,199
2023-10-19,11740,165
2023-10-20,11110,51
2023-10-20,11140,67
2023-10-20,11170,73
2023-10-20,11200,103
2023-10-20,11215,227
2023-10-20,11230,124
2023-10-20,11260,191
2023-10-20,11290,151
2023-10-20,11305,144
2023-10-20,11320,181
2023-10-20,11350,221
2023-10-20,11380,267
2023-10-20,11410,129
2023-10-20,11440,120
2023-10-20,11470,182
2023-10-20,11500,210
2023-10-20,11530,137
2023-10-20,11545,68
2023-10-20,11560,114
2023-10-20,11590,201
2023-10-20,11620,163
2023-10-20,11650,193
2023-10-20,11680,197
2023-10-20,11710,214
2023-10-20,11740,190
2023-10-21,11110,28
2023-10-21,11140,43
2023-10-21,11170,43
2023-10-21,11200,90
2023-10-21,11215,117
2023-10-21,11230,100
2023-10-21,11260,152
2023-10-21,11290,76
2023-10-21,11305,87
2023-10-21,11320,115
2023-10-21,11350,141
2023-10-21,11380,196
2023-10-21,11410,114
2023-10-21,11440,69
2023-10-21,11470,100
2023-10-21,11500,145
2023-10-21,11530,85
2023-10-21,11545,40
2023-10-21,11560,89
2023-10-21,11590,115
2023-10-21,11620,107
2023-10-21,11650,141
2023-10-21,11680,123
2023-10-21,11710,144
2023-10-21,11740,130
2023-10-22,11110,4
2023-10-22,11140,4
2023-10-22,11170,3
2023-10-22,11200,8
2023-10-22,11215,10
2023-10-22,11230,34
2023-10-22,11260,19
2023-10-22,11290,8
2023-10-22,11305,3
2023-10-22,11320,2
2023-10-22,11350,12
2023-10-22,11380,30
2023-10-22,11410,9
2023-10-22,11440,10
2023-10-22,11470,11
2023-10-22,11500,12
2023-10-22,11530,7
2023-10-22,11545,2
2023-10-22,11560,2
2023-10-22,11590,11
2023-10-22,11620,4
2023-10-22,11650,22
2023-10-22,11680,22
2023-10-22,11710,21
2023-10-22,11740,22
2023-10-23,11110,42
2023-10-23,11140,87
2023-10-23,11170,93
2023-10-23,11200,147
2023-10-23,11215,278
2023-10-23,11230,196
2023-10-23,11260,293
2023-10-23,11290,198
2023-10-23,11305,196
2023-10-23,11320,223
2023-10-23,11350,268
2023-10-23,11380,361
2023-10-23,11410,196
2023-10-23,11440,170
2023-10-23,11470,169
2023-10-23,11500,257
2023-10-23,11530,180
2023-10-23,11545,95
2023-10-23,11560,176
2023-10-23,11590,279
2023-10-23,11620,231
2023-10-23,11650,241
2023-10-23,11680,275
2023-10-23,11710,263
2023-10-23,11740,242
2023-10-24,11110,48
2023-10-24,11140,67
2023-10-24,11170,61
2023-10-24,11200,121
2023-10-24,11215,200
2023-10-24,11230,150
2023-10-24,11260,247
2023-10-24,11290,129
2023-10-24,11305,131
2023-10-24,11320,193
2023-10-24,11350,199
2023-10-24,11380,257
2023-10-24,11410,166
2023-10-24,11440,118
2023-10-24,11470,131
2023-10-24,11500,175
2023-10-24,11530,149
2023-10-24,11545,76
2023-10-24,11560,125
2023-10-24,11590,198
2023-10-24,11620,165
2023-10-24,11650,192
2023-10-24,11680,227
2023-10-24,11710,241
2023-10-24,11740,201
2023-10-25,11110,47
2023-10-25,11140,66
2023-10-25,11170,72
2023-10-25,11200,98
2023-10-25,11215,198
2023-10-25,11230,106
2023-10-25,11260,222
2023-10-25,11290,125
2023-10-25,11305,121
2023-10-25,11320,183
2023-10-25,11350,187
2023-10-25,11380,232
2023-10-25,11410,135
2023-10-25,11440,111
2023-10-25,11470,129
2023-10-25,11500,188
2023-10-25,11530,133
2023-10-25,11545,52
2023-10-25,11560,135
2023-10-25,11590,219
2023-10-25,11620,147
2023-10-25,11650,166
2023-10-25,11680,198
2023-10-25,11710,233
2023-10-25,11740,153
2023-10-26,11110,42
2023-10-26,11140,53
2023-10-26,11170,74
2023-10-26,11200,120
2023-10-26,11215,191
2023-10-26,11230,131
2023-10-26,11260,243
2023-10-26,11290,110
2023-10-26,11305,121
2023-10-26,11320,168
2023-10-26,11350,168
2023-10-26,11380,281
2023-10-26,11410,144
2023-10-26,11440,109
2023-10-26,11470,143
2023-10-26,11500,192
2023-10-26,11530,133
2023-10-26,11545,57
2023-10-26,11560,119
2023-10-26,11590,157
2023-10-26,11620,148
2023-10-26,11650,176
2023-10-26,11680,194
2023-10-26,11710,228
2023-10-26,11740,200
2023-10-27,11110,48
2023-10-27,11140,58
2023-10-27,11170,57
2023-10-27,11200,109
2023-10-27,11215,204
2023-10-27,11230,155
2023-10-27,11260,248
2023-10-27,11290,144
2023-10-27,11305,133
2023-10-27,11320,206
2023-10-27,11350,211
2023-10-27,11380,318
2023-10-27,11410,156
2023-10-27,11440,122
2023-10-27,11470,128
2023-10-27,11500,189
2023-10-27,11530,147
2023-10-27,11545,68
2023-10-27,11560,138
2023-10-27,11590,220
2023-10-27,11620,188
2023-10-27,11650,178
2023-10-27,11680,214
2023-10-27,11710,231
2023-10-27,11740,207
2023-10-28,11110,27
2023-10-28,11140,48
2023-10-28,11170,46
2023-10-28,11200,78
2023-10-28,11215,160
2023-10-28,11230,95
2023-10-28,11260,150
2023-10-28,11290,93
2023-10-28,11305,97
2023-10-28,11320,138
2023-10-28,11350,145
2023-10-28,11380,228
2023-10-28,11410,102
2023-10-28,11440,86
2023-10-28,11470,83
2023-10-28,11500,108
2023-10-28,11530,105
2023-10-28,11545,43
2023-10-28,11560,80
2023-10-28,11590,128
2023-10-28,11620,89
2023-10-28,11650,145
2023-10-28,11680,160
2023-10-28,11710,168
2023-10-28,11740,129
2023-10-29,11110,6
2023-10-29,11140,2
2023-10-29,11170,6
2023-10-29,11200,11
2023-10-29,11215,8
2023-10-29,11230,41
2023-10-29,11260,25
2023-10-29,11290,10
2023-10-29,11305,4
2023-10-29,11320,5
2023-10-29,11350,13
2023-10-29,11380,22
2023-10-29,11410,4
2023-10-29,11440,9
2023-10-29,11470,10
2023-10-29,11500,15
2023-10-29,11530,4
2023-10-29,11545,4
2023-10-29,11560,5
2023-10-29,11590,6
2023-10-29,11620,7
2023-10-29,11650,24
2023-10-29,11680,25
2023-10-29,11710,21
2023-10-29,11740,19
2023-10-30,11110,61
2023-10-30,11140,80
2023-10-30,11170,97
2023-10-30,11200,150
2023-10-30,11215,291
2023-10-30,11230,190
2023-10-30,11260,302
2023-10-30,11290,191
2023-10-30,11305,209
2023-10-30,11320,236
2023-10-30,11350,230
2023-10-30,11380,408
2023-10-30,11410,223
2023-10-30,11440,112
2023-10-30,11470,164
2023-10-30,11500,228
2023-10-30,11530,201
2023-10-30,11545,94
2023-10-30,11560,204
2023-10-30,11590,236
2023-10-30,11620,212
2023-10-30,11650,262
2023-10-30,11680,283
2023-10-30,11710,318
2023-10-30,11740,264
2023-10-31,11110,50
2023-10-31,11140,68
2023-10-31,11170,70
2023-10-31,11200,118
2023-10-31,11215,173
2023-10-31,11230,137
2023-10-31,11260,228
2023-10-31,11290,132
2023-10-31,11305,152
2023-10-31,11320,202
2023-10-31,11350,177
2023-10-31,11380,249
2023-10-31,11410,151
2023-10-31,11440,106
2023-10-31,11470,152
2023-10-31,11500,177
2023-10-31,11530,140
2023-10-31,11545,58
2023-10-31,11560,118
2023-10-31,11590,215
2023-10-31,11620,151
2023-10-31,11650,208
2023-10-31,11680,230
2023-10-31,11710,196
2023-10-31,11740,195
2023-11-01,11110,57
2023-11-01,11140,73
2023-11-01,11170,60
2023-11-01,11200,89
2023-11-01,11215,167
2023-11-01,11230,139
2023-11-01,11260,210
2023-11-01,11290,123
2023-11-01,11305,133
2023-11-01,11320,197
2023-11-01,11350,179
2023-11-01,11380,242
2023-11-01,11410,164
2023-11-01,11440,109
2023-11-01,11470,163
2023-11-01,11500,227
2023-11-01,11530,157
2023-11-01,11545,68
2023-11-01,11560,130
2023-11-01,11590,183
2023-11-01,11620,178
2023-11-01,11650,176
2023-11-01,11680,204
2023-11-01,11710,235
2023-11-01,11740,144
2023-11-02,11110,49
2023-11-02,11140,56
2023-11-02,11170,54
2023-11-02,11200,127
2023-11-02,11215,194
2023-11-02,11230,120
2023-11-02,11260,224
2023-11-02,11290,124
2023-11-02,11305,108
2023-11-02,11320,165
2023-11-02,11350,191
2023-11-02,11380,278
2023-11-02,11410,165
2023-11-02,11440,104
2023-11-02,11470,151
2023-11-02,11500,194
2023-11-02,11530,173
2023-11-02,11545,70
2023-11-02,11560,122
2023-11-02,11590,171
2023-11-02,11620,162
2023-11-02,11650,174
2023-11-02,11680,203
2023-11-02,11710,231
2023-11-02,11740,193
2023-11-03,11110,50
2023-11-03,11140,76
2023-11-03,11170,76
2023-11-03,11200,140
2023-11-03,11215,151
2023-11-03,11230,155
2023-11-03,11260,234
2023-11-03,11290,170
2023-11-03,11305,156
2023-11-03,11320,202
2023-11-03,11350,252
2023-11-03,11380,299
2023-11-03,11410,165
2023-11-03,11440,122
2023-11-03,11470,141
2023-11-03,11500,181
2023-11-03,11530,154
2023-11-03,11545,75
2023-11-03,11560,143
2023-11-03,11590,183
2023-11-03,11620,158
2023-11-03,11650,212
2023-11-03,11680,212
2023-11-03,11710,241
2023-11-03,11740,222
2023-11-04,11110,33
2023-11-04,11140,47
2023-11-04,11170,43
2023-11-04,11200,82
2023-11-04,11215,103
2023-11-04,11230,89
2023-11-04,11260,152
2023-11-04,11290,74
2023-11-04,11305,103
2023-11-04,11320,136
2023-11-04,11350,133
2023-11-04,11380,219
2023-11-04,11410,127
2023-11-04,11440,67
2023-11-04,11470,99
2023-11-04,11500,139
2023-11-04,11530,95
2023-11-04,11545,51
2023-11-04,11560,84
2023-11-04,11590,136
2023-11-04,11620,107
2023-11-04,11650,139
2023-11-04,11680,168
2023-11-04,11710,163
2023-11-04,11740,139
2023-11-05,11110,1
2023-11-05,11140,2
2023-11-05,11170,2
2023-11-05,11200,12
2023-11-05,11215,7
2023-11-05,11230,40
2023-11-05,11260,23
2023-11-05,11290,4
2023-11-05,11305,7
2023-11-05,11320,3
2023-11-05,11350,9
2023-11-05,11380,27
2023-11-05,11410,2
2023-11-05,11440,11
2023-11-05,11470,7
2023-11-05,11500,26
2023-11-05,11530,6
2023-11-05,11545,2
2023-11-05,11560,3
2023-11-05,11590,10
2023-11-05,11620,3
2023-11-05,11650,22
2023-11-05,11680,14
2023-11-05,11710,14
2023-11-05,11740,19
2023-11-06,11110,55
2023-11-06,11140,85
2023-11-06,11170,80
2023-11-06,11200,157
2023-11-06,11215,237
2023-11-06,11230,189
2023-11-06,11260,293
2023-11-06,11290,150
2023-11-06,11305,177
2023-11-06,11320,228
2023-11-06,11350,256
2023-11-06,11380,321
2023-11-06,11410,212
2023-11-06,11440,129
2023-11-06,11470,201
2023-11-06,11500,259
2023-11-06,11530,187
2023-11-06,11545,109
2023-11-06,11560,179
2023-11-06,11590,228
2023-11-06,11620,230
2023-11-06,11650,212
2023-11-06,11680,291
2023-11-06,11710,284
2023-11-06,11740,258
2023-11-07,11110,52
2023-11-07,11140,69
2023-11-07,11170,61
2023-11-07,11200,126
2023-11-07,11215,194
2023-11-07,11230,160
2023-11-07,11260,216
2023-11-07,11290,153
2023-11-07,11305,122
2023-11-07,11320,172
2023-11-07,11350,215
2023-11-07,11380,270
2023-11-07,11410,153
2023-11-07,11440,132
2023-11-07,11470,142
2023-11-07,11500,197
2023-11-07,11530,141
2023-11-07,11545,83
2023-11-07,11560,124
2023-11-07,11590,182
2023-11-07,11620,150
2023-11-07,11650,187
2023-11-07,11680,190
2023-11-07,11710,249
2023-11-07,11740,202
2023-11-08,11110,36
2023-11-08,11140,49
2023-11-08,11170,57
2023-11-08,11200,94
2023-11-08,11215,158
2023-11-08,11230,147
2023-11-08,11260,193
2023-11-08,11290,117
2023-11-08,11305,123
2023-11-08,11320,139
2023-11-08,11350,189
2023-11-08,11380,240
2023-11-08,11410,127
2023-11-08,11440,99
2023-11-08,11470,109
2023-11-08,11500,135
2023-11-08,11530,129
2023-11-08,11545,72
2023-11-08,11560,129
2023-11-08,11590,174
2023-11-08,11620,162
2023-11-08,11650,151
2023-11-08,11680,210
2023-11-08,11710,218
2023-11-08,11740,168
2023-11-09,11110,33
2023-11-09,11140,68
2023-11-09,11170,62
2023-11-09,11200,117
2023-11-09,11215,176
2023-11-09,11230,104
2023-11-09,11260,185
2023-11-09,11290,122
2023-11-09,11305,98
2023-11-09,11320,154
2023-11-09,11350,157
2023-11-09,11380,240
2023-11-09,11410,153
2023-11-09,11440,100
2023-11-09,11470,120
2023-11-09,11500,170
2023-11-09,11530,144
2023-11-09,11545,65
2023-11-09,11560,125
2023-11-09,11590,148
2023-11-09,11620,165
2023-11-09,11650,176
2023-11-09,11680,174
2023-11-09,11710,197
2023-11-09,11740,171
2023-11-10,11110,49
2023-11-10,11140,65
2023-11-10,11170,63
2023-11-10,11200,129
2023-11-10,11215,187
2023-11-10,11230,140
2023-11-10,11260,211
2023-11-10,11290,173
2023-11-10,11305,146
2023-11-10,11320,173
2023-11-10,11350,228
2023-11-10,11380,269
2023-11-10,11410,165
2023-11-10,11440,115
2023-11-10,11470,140
2023-11-10,11500,208
2023-11-10,11530,130
2023-11-10,11545,65
2023-11-10,11560,129
2023-11-10,11590,189
2023-11-10,11620,184
2023-11-10,11650,196
2023-11-10,11680,244
2023-11-10,11710,247
2023-11-10,11740,194
2023-11-11,11110,24
2023-11-11,11140,50
2023-11-11,11170,39
2023-11-11,11200,118
2023-11-11,11215,127
2023-11-11,11230,104
2023-11-11,11260,151
2023-11-11,11290,90
2023-11-11,11305,63
2023-11-11,11320,158
2023-11-11,11350,150
2023-11-11,11380,228
2023-11-11,11410,100
2023-11-11,11440,82
2023-11-11,11470,85
2023-11-11,11500,129
2023-11-11,11530,111
2023-11-11,11545,54
2023-11-11,11560,90
2023-11-11,11590,141
2023-11-11,11620,111
2023-11-11,11650,143
2023-11-11,11680,160
2023-11-11,11710,155
2023-11-11,11740,150
2023-11-12,11110,1
2023-11-12,11140,5
2023-11-12,11170,4
2023-11-12,11200,17
2023-11-12,11215,4
2023-11-12,11230,39
2023-11-12,11260,16
2023-11-12,11290,10
2023-11-12,11305,6
2023-11-12,11320,10
2023-11-12,11350,14
2023-11-12,11380,17
2023-11-12,11410,14
2023-11-12,11440,7
2023-11-12,11470,10
2023-11-12,11500,10
2023-11-12,11530,10
2023-11-12,11545,1
2023-11-12,11560,2
2023-11-12,11590,5
2023-11-12,11620,3
2023-11-12,11650,15
2023-11-12,11680,17
2023-11-12,11710,12
2023-11-12,11740,28
2023-11-13,11110,63
2023-11-13,11140,99
2023-11-13,11170,95
2023-11-13,11200,183
2023-11-13,11215,286
2023-11-13,11230,192
2023-11-13,11260,272
2023-11-13,11290,171
2023-11-13,11305,178
2023-11-13,11320,141
2023-11-13,11350,254
2023-11-13,11380,350
2023-11-13,11410,198
2023-11-13,11440,151
2023-11-13,11470,196
2023-11-13,11500,248
2023-11-13,11530,203
2023-11-13,11545,87
2023-11-13,11560,168
2023-11-13,11590,258
2023-11-13,11620,217
2023-11-13,11650,249
2023-11-13,11680,276
2023-11-13,11710,318
2023-11-13,11740,284
2023-11-14,11110,43
2023-11-14,11140,66
2023-11-14,11170,59
2023-11-14,11200,114
2023-11-14,11215,174
2023-11-14,11230,131
2023-11-14,11260,217
2023-11-14,11290,139
2023-11-14,11305,128
2023-11-14,11320,109
2023-11-14,11350,210
2023-11-14,11380,246
2023-11-14,11410,165
2023-11-14,11440,108
2023-11-14,11470,136
2023-11-14,11500,217
2023-11-14,11530,150
2023-11-14,11545,68
2023-11-14,11560,130
2023-11-14,11590,161
2023-11-14,11620,180
2023-11-14,11650,217
2023-11-14,11680,211
2023-11-14,11710,236
2023-11-14,11740,210
2023-11-15,11110,34
2023-11-15,11140,66
2023-11-15,11170,69
2023-11-15,11200,112
2023-11-15,11215,183
2023-11-15,11230,136
2023-11-15,11260,202
2023-11-15,11290,135
2023-11-15,11305,104
2023-11-15,11320,124
2023-11-15,11350,196
2023-11-15,11380,227
2023-11-15,11410,143
2023-11-15,11440,99
2023-11-15,11470,128
2023-11-15,11500,222
2023-11-15,11530,121
2023-11-15,11545,70
2023-11-15,11560,135
2023-11-15,11590,200
2023-11-15,11620,162
2023-11-15,11650,169
2023-11-15,11680,198
2023-11-15,11710,208
2023-11-15,11740,180
2023-11-16,11110,31
2023-11-16,11140,50
2023-11-16,11170,47
2023-11-16,11200,115
2023-11-16,11215,161
2023-11-16,11230,108
2023-11-16,11260,201
2023-11-16,11290,146
2023-11-16,11305,114
2023-11-16,11320,83
2023-11-16,11350,147
2023-11-16,11380,212
2023-11-16,11410,147
