날짜,시군구지역코드,발생건수(건)
2023-05-10,11740,187
2023-05-11,11110,40
2023-05-11,11140,58
2023-05-11,11170,71
2023-05-11,11200,120
2023-05-11,11215,167
2023-05-11,11230,105
2023-05-11,11260,209
2023-05-11,11290,149
2023-05-11,11305,124
2023-05-11,11320,195
2023-05-11,11350,170
2023-05-11,11380,279
2023-05-11,11410,147
2023-05-11,11440,102
2023-05-11,11470,180
2023-05-11,11500,179
2023-05-11,11530,170
2023-05-11,11545,64
2023-05-11,11560,131
2023-05-11,11590,178
2023-05-11,11620,177
2023-05-11,11650,192
2023-05-11,11680,193
2023-05-11,11710,224
2023-05-11,11740,178
2023-05-12,11110,36
2023-05-12,11140,74
2023-05-12,11170,85
2023-05-12,11200,137
2023-05-12,11215,207
2023-05-12,11230,145
2023-05-12,11260,223
2023-05-12,11290,169
2023-05-12,11305,165
2023-05-12,11320,192
2023-05-12,11350,204
2023-05-12,11380,294
2023-05-12,11410,200
2023-05-12,11440,127
2023-05-12,11470,177
2023-05-12,11500,226
2023-05-12,11530,131
2023-05-12,11545,83
2023-05-12,11560,121
2023-05-12,11590,219
2023-05-12,11620,177
2023-05-12,11650,178
2023-05-12,11680,238
2023-05-12,11710,248
2023-05-12,11740,212
2023-05-13,11110,34
2023-05-13,11140,42
2023-05-13,11170,59
2023-05-13,11200,82
2023-05-13,11215,153
2023-05-13,11230,119
2023-05-13,11260,155
2023-05-13,11290,102
2023-05-13,11305,94
2023-05-13,11320,116
2023-05-13,11350,141
2023-05-13,11380,246
2023-05-13,11410,110
2023-05-13,11440,73
2023-05-13,11470,157
2023-05-13,11500,124
2023-05-13,11530,121
2023-05-13,11545,49
2023-05-13,11560,108
2023-05-13,11590,133
2023-05-13,11620,103
2023-05-13,11650,153
2023-05-13,11680,161
2023-05-13,11710,176
2023-05-13,11740,163
2023-05-14,11110,4
2023-05-14,11140,3
2023-05-14,11170,1
2023-05-14,11200,5
2023-05-14,11215,5
2023-05-14,11230,51
2023-05-14,11260,15
2023-05-14,11290,11
2023-05-14,11305,7
2023-05-14,11320,6
2023-05-14,11350,15
2023-05-14,11380,22
2023-05-14,11410,7
2023-05-14,11440,6
2023-05-14,11470,7
2023-05-14,11500,32
2023-05-14,11530,7
2023-05-14,11545,8
2023-05-14,11560,2
2023-05-14,11590,8
2023-05-14,11620,3
2023-05-14,11650,18
2023-05-14,11680,21
2023-05-14,11710,15
2023-05-14,11740,22
2023-05-15,11110,54
2023-05-15,11140,89
2023-05-15,11170,87
2023-05-15,11200,178
2023-05-15,11215,244
2023-05-15,11230,201
2023-05-15,11260,259
2023-05-15,11290,212
2023-05-15,11305,199
2023-05-15,11320,241
2023-05-15,11350,269
2023-05-15,11380,390
2023-05-15,11410,192
2023-05-15,11440,149
2023-05-15,11470,244
2023-05-15,11500,239
2023-05-15,11530,224
2023-05-15,11545,92
2023-05-15,11560,187
2023-05-15,11590,270
2023-05-15,11620,239
2023-05-15,11650,262
2023-05-15,11680,322
2023-05-15,11710,346
2023-05-15,11740,265
2023-05-16,11110,53
2023-05-16,11140,77
2023-05-16,11170,54
2023-05-16,11200,144
2023-05-16,11215,179
2023-05-16,11230,133
2023-05-16,11260,224
2023-05-16,11290,144
2023-05-16,11305,147
2023-05-16,11320,200
2023-05-16,11350,184
2023-05-16,11380,285
2023-05-16,11410,135
2023-05-16,11440,137
2023-05-16,11470,170
2023-05-16,11500,208
2023-05-16,11530,176
2023-05-16,11545,72
2023-05-16,11560,139
2023-05-16,11590,172
2023-05-16,11620,166
2023-05-16,11650,193
2023-05-16,11680,217
2023-05-16,11710,223
2023-05-16,11740,182
2023-05-17,11110,47
2023-05-17,11140,62
2023-05-17,11170,77
2023-05-17,11200,123
2023-05-17,11215,164
2023-05-17,11230,146
2023-05-17,11260,203
2023-05-17,11290,123
2023-05-17,11305,117
2023-05-17,11320,161
2023-05-17,11350,189
2023-05-17,11380,249
2023-05-17,11410,125
2023-05-17,11440,117
2023-05-17,11470,145
2023-05-17,11500,173
2023-05-17,11530,164
2023-05-17,11545,61
2023-05-17,11560,130
2023-05-17,11590,200
2023-05-17,11620,159
2023-05-17,11650,159
2023-05-17,11680,195
2023-05-17,11710,202
2023-05-17,11740,181
2023-05-18,11110,38
2023-05-18,11140,67
2023-05-18,11170,72
2023-05-18,11200,122
2023-05-18,11215,147
2023-05-18,11230,120
2023-05-18,11260,201
2023-05-18,11290,153
2023-05-18,11305,149
2023-05-18,11320,179
2023-05-18,11350,183
2023-05-18,11380,250
2023-05-18,11410,146
2023-05-18,11440,96
2023-05-18,11470,161
2023-05-18,11500,182
2023-05-18,11530,155
2023-05-18,11545,102
2023-05-18,11560,134
2023-05-18,11590,187
2023-05-18,11620,155
2023-05-18,11650,144
2023-05-18,11680,197
2023-05-18,11710,198
2023-05-18,11740,147
2023-05-19,11110,47
2023-05-19,11140,69
2023-05-19,11170,71
2023-05-19,11200,134
2023-05-19,11215,182
2023-05-19,11230,151
2023-05-19,11260,205
2023-05-19,11290,196
2023-05-19,11305,147
2023-05-19,11320,183
2023-05-19,11350,234
2023-05-19,11380,296
2023-05-19,11410,154
2023-05-19,11440,120
2023-05-19,11470,134
2023-05-19,11500,196
2023-05-19,11530,154
2023-05-19,11545,69
2023-05-19,11560,150
2023-05-19,11590,203
2023-05-19,11620,157
2023-05-19,11650,193
2023-05-19,11680,233
2023-05-19,11710,262
2023-05-19,11740,196
2023-05-20,11110,34
2023-05-20,11140,43
2023-05-20,11170,54
2023-05-20,11200,110
2023-05-20,11215,118
2023-05-20,11230,104
2023-05-20,11260,125
2023-05-20,11290,117
2023-05-20,11305,85
2023-05-20,11320,139
2023-05-20,11350,140
2023-05-20,11380,198
2023-05-20,11410,113
2023-05-20,11440,82
2023-05-20,11470,99
2023-05-20,11500,152
2023-05-20,11530,92
2023-05-20,11545,55
2023-05-20,11560,87
2023-05-20,11590,116
2023-05-20,11620,115
2023-05-20,11650,138
2023-05-20,11680,135
2023-05-20,11710,182
2023-05-20,11740,119
2023-05-21,11110,2
2023-05-21,11140,4
2023-05-21,11170,2
2023-05-21,11200,7
2023-05-21,11215,6
2023-05-21,11230,32
2023-05-21,11260,13
2023-05-21,11290,10
2023-05-21,11305,5
2023-05-21,11320,5
2023-05-21,11350,12
2023-05-21,11380,28
2023-05-21,11410,6
2023-05-21,11440,9
2023-05-21,11470,12
2023-05-21,11500,27
2023-05-21,11530,4
2023-05-21,11545,3
2023-05-21,11560,4
2023-05-21,11590,11
2023-05-21,11620,4
2023-05-21,11650,15
2023-05-21,11680,19
2023-05-21,11710,15
2023-05-21,11740,21
2023-05-22,11110,68
2023-05-22,11140,78
2023-05-22,11170,105
2023-05-22,11200,173
2023-05-22,11215,204
2023-05-22,11230,182
2023-05-22,11260,310
2023-05-22,11290,196
2023-05-22,11305,182
2023-05-22,11320,237
2023-05-22,11350,274
2023-05-22,11380,340
2023-05-22,11410,204
2023-05-22,11440,157
2023-05-22,11470,220
2023-05-22,11500,262
2023-05-22,11530,214
2023-05-22,11545,80
2023-05-22,11560,170
2023-05-22,11590,259
2023-05-22,11620,205
2023-05-22,11650,256
2023-05-22,11680,301
2023-05-22,11710,297
2023-05-22,11740,228
2023-05-23,11110,49
2023-05-23,11140,62
2023-05-23,11170,75
2023-05-23,11200,126
2023-05-23,11215,167
2023-05-23,11230,129
2023-05-23,11260,190
2023-05-23,11290,155
2023-05-23,11305,150
2023-05-23,11320,178
2023-05-23,11350,169
2023-05-23,11380,258
2023-05-23,11410,119
2023-05-23,11440,114
2023-05-23,11470,172
2023-05-23,11500,194
2023-05-23,11530,129
2023-05-23,11545,67
2023-05-23,11560,117
2023-05-23,11590,152
2023-05-23,11620,146
2023-05-23,11650,182
2023-05-23,11680,176
2023-05-23,11710,222
2023-05-23,11740,203
2023-05-24,11110,56
2023-05-24,11140,65
2023-05-24,11170,76
2023-05-24,11200,96
2023-05-24,11215,136
2023-05-24,11230,144
2023-05-24,11260,185
2023-05-24,11290,123
2023-05-24,11305,135
2023-05-24,11320,168
2023-05-24,11350,191
2023-05-24,11380,245
2023-05-24,11410,135
2023-05-24,11440,107
2023-05-24,11470,136
2023-05-24,11500,194
2023-05-24,11530,147
2023-05-24,11545,76
2023-05-24,11560,118
2023-05-24,11590,189
2023-05-24,11620,132
2023-05-24,11650,189
2023-05-24,11680,208
2023-05-24,11710,239
2023-05-24,11740,156
2023-05-25,11110,41
2023-05-25,11140,70
2023-05-25,11170,60
2023-05-25,11200,114
2023-05-25,11215,181
2023-05-25,11230,112
2023-05-25,11260,184
2023-05-25,11290,147
2023-05-25,11305,147
2023-05-25,11320,175
2023-05-25,11350,189
2023-05-25,11380,241
2023-05-25,11410,121
2023-05-25,11440,82
2023-05-25,11470,171
2023-05-25,11500,200
2023-05-25,11530,145
2023-05-25,11545,58
2023-05-25,11560,118
2023-05-25,11590,161
2023-05-25,11620,159
2023-05-25,11650,194
2023-05-25,11680,221
2023-05-25,11710,216
2023-05-25,11740,195
2023-05-26,11110,51
2023-05-26,11140,73
2023-05-26,11170,81
2023-05-26,11200,118
2023-05-26,11215,176
2023-05-26,11230,166
2023-05-26,11260,217
2023-05-26,11290,179
2023-05-26,11305,132
2023-05-26,11320,226
2023-05-26,11350,236
2023-05-26,11380,307
2023-05-26,11410,175
2023-05-26,11440,150
2023-05-26,11470,180
2023-05-26,11500,198
2023-05-26,11530,170
2023-05-26,11545,65
2023-05-26,11560,125
2023-05-26,11590,204
2023-05-26,11620,193
2023-05-26,11650,191
2023-05-26,11680,273
2023-05-26,11710,285
2023-05-26,11740,205
2023-05-27,11110,4
2023-05-27,11140,1
2023-05-27,11170,4
2023-05-27,11200,16
2023-05-27,11215,6
2023-05-27,11230,8
2023-05-27,11260,8
2023-05-27,11290,23
2023-05-27,11305,7
2023-05-27,11320,20
2023-05-27,11350,34
2023-05-27,11380,35
2023-05-27,11410,22
2023-05-27,11440,8
2023-05-27,11470,12
2023-05-27,11500,44
2023-05-27,11530,8
2023-05-27,11545,3
2023-05-27,11560,7
2023-05-27,11590,17
2023-05-27,11620,14
2023-05-27,11650,22
2023-05-27,11680,23
2023-05-27,11710,23
2023-05-27,11740,45
2023-05-28,11110,2
2023-05-28,11140,2
2023-05-28,11170,4
2023-05-28,11200,6
2023-05-28,11215,2
2023-05-28,11230,37
2023-05-28,11260,13
2023-05-28,11290,16
2023-05-28,11305,5
2023-05-28,11320,3
2023-05-28,11350,9
2023-05-28,11380,22
2023-05-28,11410,8
2023-05-28,11440,9
2023-05-28,11470,12
2023-05-28,11500,15
2023-05-28,11530,3
2023-05-28,11545,4
2023-05-28,11560,9
2023-05-28,11590,6
2023-05-28,11620,5
2023-05-28,11650,7
2023-05-28,11680,27
2023-05-28,11710,15
2023-05-28,11740,23
2023-05-29,11110,21
2023-05-29,11140,13
2023-05-29,11170,26
2023-05-29,11200,63
2023-05-29,11215,94
2023-05-29,11230,77
2023-05-29,11260,81
2023-05-29,11290,85
2023-05-29,11305,78
2023-05-29,11320,131
2023-05-29,11350,116
2023-05-29,11380,157
2023-05-29,11410,78
2023-05-29,11440,24
2023-05-29,11470,112
2023-05-29,11500,117
2023-05-29,11530,67
2023-05-29,11545,37
2023-05-29,11560,47
2023-05-29,11590,65
2023-05-29,11620,103
2023-05-29,11650,81
2023-05-29,11680,100
2023-05-29,11710,90
2023-05-29,11740,124
2023-05-30,11110,61
2023-05-30,11140,76
2023-05-30,11170,96
2023-05-30,11200,159
2023-05-30,11215,227
2023-05-30,11230,199
2023-05-30,11260,279
2023-05-30,11290,195
2023-05-30,11305,194
2023-05-30,11320,188
2023-05-30,11350,241
2023-05-30,11380,323
2023-05-30,11410,163
2023-05-30,11440,162
2023-05-30,11470,192
2023-05-30,11500,230
2023-05-30,11530,185
2023-05-30,11545,86
2023-05-30,11560,163
2023-05-30,11590,228
2023-05-30,11620,187
2023-05-30,11650,283
2023-05-30,11680,263
2023-05-30,11710,301
2023-05-30,11740,198
2023-05-31,11110,39
2023-05-31,11140,52
2023-05-31,11170,53
2023-05-31,11200,91
2023-05-31,11215,143
2023-05-31,11230,142
2023-05-31,11260,187
2023-05-31,11290,136
2023-05-31,11305,125
2023-05-31,11320,157
2023-05-31,11350,185
2023-05-31,11380,233
2023-05-31,11410,124
2023-05-31,11440,110
2023-05-31,11470,145
2023-05-31,11500,176
2023-05-31,11530,147
2023-05-31,11545,68
2023-05-31,11560,120
2023-05-31,11590,144
2023-05-31,11620,168
2023-05-31,11650,147
2023-05-31,11680,199
2023-05-31,11710,210
2023-05-31,11740,192
2023-06-01,11110,43
2023-06-01,11140,66
2023-06-01,11170,58
2023-06-01,11200,107
2023-06-01,11215,148
2023-06-01,11230,141
2023-06-01,11260,177
2023-06-01,11290,106
2023-06-01,11305,117
2023-06-01,11320,168
2023-06-01,11350,170
2023-06-01,11380,277
2023-06-01,11410,118
2023-06-01,11440,102
2023-06-01,11470,159
2023-06-01,11500,183
2023-06-01,11530,163
2023-06-01,11545,69
2023-06-01,11560,137
2023-06-01,11590,145
2023-06-01,11620,141
2023-06-01,11650,154
2023-06-01,11680,204
2023-06-01,11710,217
2023-06-01,11740,172
2023-06-02,11110,51
2023-06-02,11140,80
2023-06-02,11170,61
2023-06-02,11200,114
2023-06-02,11215,164
2023-06-02,11230,131
2023-06-02,11260,199
2023-06-02,11290,174
2023-06-02,11305,183
2023-06-02,11320,194
2023-06-02,11350,194
2023-06-02,11380,225
2023-06-02,11410,142
2023-06-02,11440,125
2023-06-02,11470,178
2023-06-02,11500,179
2023-06-02,11530,163
2023-06-02,11545,76
2023-06-02,11560,131
2023-06-02,11590,197
2023-06-02,11620,169
2023-06-02,11650,184
2023-06-02,11680,186
2023-06-02,11710,229
2023-06-02,11740,190
2023-06-03,11110,41
2023-06-03,11140,36
2023-06-03,11170,41
2023-06-03,11200,75
2023-06-03,11215,95
2023-06-03,11230,98
2023-06-03,11260,125
2023-06-03,11290,99
2023-06-03,11305,88
2023-06-03,11320,114
2023-06-03,11350,136
2023-06-03,11380,189
2023-06-03,11410,94
2023-06-03,11440,75
2023-06-03,11470,105
2023-06-03,11500,121
2023-06-03,11530,93
2023-06-03,11545,42
2023-06-03,11560,93
2023-06-03,11590,113
2023-06-03,11620,101
2023-06-03,11650,115
2023-06-03,11680,139
2023-06-03,11710,139
2023-06-03,11740,107
2023-06-04,11110,1
2023-06-04,11140,1
2023-06-04,11170,3
2023-06-04,11200,11
2023-06-04,11215,10
2023-06-04,11230,26
2023-06-04,11260,23
2023-06-04,11290,12
2023-06-04,11305,4
2023-06-04,11320,0
2023-06-04,11350,12
2023-06-04,11380,17
2023-06-04,11410,3
2023-06-04,11440,4
2023-06-04,11470,8
2023-06-04,11500,16
2023-06-04,11530,2
2023-06-04,11545,4
2023-06-04,11560,4
2023-06-04,11590,6
2023-06-04,11620,5
2023-06-04,11650,9
2023-06-04,11680,21
2023-06-04,11710,11
2023-06-04,11740,16
2023-06-05,11110,60
2023-06-05,11140,74
2023-06-05,11170,86
2023-06-05,11200,131
2023-06-05,11215,199
2023-06-05,11230,177
2023-06-05,11260,256
2023-06-05,11290,199
2023-06-05,11305,183
2023-06-05,11320,244
2023-06-05,11350,247
2023-06-05,11380,311
2023-06-05,11410,163
2023-06-05,11440,122
2023-06-05,11470,213
2023-06-05,11500,233
2023-06-05,11530,195
2023-06-05,11545,90
2023-06-05,11560,159
2023-06-05,11590,216
2023-06-05,11620,196
2023-06-05,11650,204
2023-06-05,11680,269
2023-06-05,11710,296
2023-06-05,11740,256
2023-06-06,11110,1
2023-06-06,11140,4
2023-06-06,11170,5
2023-06-06,11200,10
2023-06-06,11215,6
2023-06-06,11230,8
2023-06-06,11260,6
2023-06-06,11290,3
2023-06-06,11305,8
2023-06-06,11320,7
2023-06-06,11350,17
2023-06-06,11380,33
2023-06-06,11410,5
2023-06-06,11440,13
2023-06-06,11470,15
2023-06-06,11500,16
2023-06-06,11530,7
2023-06-06,11545,6
2023-06-06,11560,6
2023-06-06,11590,21
2023-06-06,11620,7
2023-06-06,11650,16
2023-06-06,11680,11
2023-06-06,11710,15
2023-06-06,11740,25
2023-06-07,11110,50
2023-06-07,11140,54
2023-06-07,11170,81
2023-06-07,11200,122
2023-06-07,11215,185
2023-06-07,11230,164
2023-06-07,11260,207
2023-06-07,11290,149
2023-06-07,11305,174
2023-06-07,11320,182
2023-06-07,11350,203
2023-06-07,11380,264
2023-06-07,11410,134
2023-06-07,11440,125
2023-06-07,11470,176
2023-06-07,11500,208
2023-06-07,11530,170
2023-06-07,11545,87
2023-06-07,11560,136
2023-06-07,11590,191
2023-06-07,11620,171
2023-06-07,11650,175
2023-06-07,11680,209
2023-06-07,11710,249
2023-06-07,11740,212
2023-06-08,11110,54
2023-06-08,11140,64
2023-06-08,11170,73
2023-06-08,11200,93
2023-06-08,11215,137
2023-06-08,11230,140
2023-06-08,11260,173
2023-06-08,11290,117
2023-06-08,11305,115
2023-06-08,11320,167
2023-06-08,11350,159
2023-06-08,11380,219
2023-06-08,11410,98
2023-06-08,11440,90
2023-06-08,11470,154
2023-06-08,11500,150
2023-06-08,11530,152
2023-06-08,11545,67
2023-06-08,11560,110
2023-06-08,11590,158
2023-06-08,11620,157
2023-06-08,11650,159
2023-06-08,11680,186
2023-06-08,11710,210
2023-06-08,11740,168
2023-06-09,11110,33
2023-06-09,11140,63
2023-06-09,11170,74
2023-06-09,11200,98
2023-06-09,11215,134
2023-06-09,11230,120
2023-06-09,11260,172
2023-06-09,11290,133
2023-06-09,11305,129
2023-06-09,11320,142
2023-06-09,11350,191
2023-06-09,11380,206
2023-06-09,11410,132
2023-06-09,11440,80
2023-06-09,11470,141
2023-06-09,11500,158
2023-06-09,11530,143
2023-06-09,11545,54
2023-06-09,11560,111
2023-06-09,11590,168
2023-06-09,11620,149
2023-06-09,11650,140
2023-06-09,11680,183
2023-06-09,11710,220
2023-06-09,11740,160
2023-06-10,11110,29
2023-06-10,11140,39
2023-06-10,11170,44
2023-06-10,11200,81
2023-06-10,11215,99
2023-06-10,11230,74
2023-06-10,11260,118
2023-06-10,11290,85
2023-06-10,11305,87
2023-06-10,11320,104
2023-06-10,11350,106
2023-06-10,11380,148
2023-06-10,11410,78
2023-06-10,11440,66
2023-06-10,11470,79
2023-06-10,11500,117
2023-06-10,11530,59
2023-06-10,11545,37
2023-06-10,11560,79
2023-06-10,11590,124
2023-06-10,11620,106
2023-06-10,11650,97
2023-06-10,11680,141
2023-06-10,11710,163
2023-06-10,11740,119
2023-06-11,11110,6
2023-06-11,11140,1
2023-06-11,11170,2
2023-06-11,11200,13
2023-06-11,11215,5
2023-06-11,11230,28
2023-06-11,11260,20
2023-06-11,11290,12
2023-06-11,11305,8
2023-06-11,11320,2
2023-06-11,11350,4
2023-06-11,11380,15
2023-06-11,11410,5
2023-06-11,11440,2
2023-06-11,11470,5
2023-06-11,11500,25
2023-06-11,11530,5
2023-06-11,11545,2
2023-06-11,11560,1
2023-06-11,11590,3
2023-06-11,11620,11
2023-06-11,11650,16
2023-06-11,11680,17
2023-06-11,11710,23
2023-06-11,11740,13
2023-06-12,11110,45
2023-06-12,11140,57
2023-06-12,11170,92
2023-06-12,11200,131
2023-06-12,11215,168
2023-06-12,11230,149
2023-06-12,11260,228
2023-06-12,11290,168
2023-06-12,11305,175
2023-06-12,11320,195
2023-06-12,11350,233
2023-06-12,11380,247
2023-06-12,11410,169
2023-06-12,11440,117
2023-06-12,11470,176
2023-06-12,11500,231
2023-06-12,11530,179
2023-06-12,11545,100
2023-06-12,11560,143
2023-06-12,11590,264
2023-06-12,11620,184
2023-06-12,11650,191
2023-06-12,11680,247
2023-06-12,11710,281
2023-06-12,11740,197
2023-06-13,11110,43
2023-06-13,11140,61
2023-06-13,11170,49
2023-06-13,11200,87
2023-06-13,11215,129
2023-06-13,11230,130
2023-06-13,11260,173
2023-06-13,11290,122
2023-06-13,11305,109
2023-06-13,11320,151
2023-06-13,11350,165
2023-06-13,11380,198
2023-06-13,11410,106
2023-06-13,11440,91
2023-06-13,11470,152
2023-06-13,11500,192
2023-06-13,11530,133
2023-06-13,11545,74
2023-06-13,11560,111
2023-06-13,11590,135
2023-06-13,11620,133
2023-06-13,11650,137
2023-06-13,11680,183
2023-06-13,11710,214
2023-06-13,11740,155
2023-06-14,11110,40
2023-06-14,11140,39
2023-06-14,11170,61
2023-06-14,11200,71
2023-06-14,11215,119
2023-06-14,11230,102
2023-06-14,11260,156
2023-06-14,11290,90
2023-06-14,11305,111
2023-06-14,11320,155
2023-06-14,11350,187
2023-06-14,11380,201
2023-06-14,11410,100
2023-06-14,11440,73
2023-06-14,11470,93
2023-06-14,11500,137
2023-06-14,11530,124
2023-06-14,11545,64
2023-06-14,11560,122
2023-06-14,11590,136
2023-06-14,11620,149
2023-06-14,11650,125
2023-06-14,11680,175
2023-06-14,11710,179
2023-06-14,11740,137
2023-06-15,11110,31
2023-06-15,11140,57
2023-06-15,11170,58
2023-06-15,11200,70
2023-06-15,11215,112
2023-06-15,11230,107
2023-06-15,11260,175
2023-06-15,11290,98
2023-06-15,11305,116
2023-06-15,11320,149
2023-06-15,11350,145
2023-06-15,11380,208
2023-06-15,11410,90
2023-06-15,11440,97
2023-06-15,11470,160
2023-06-15,11500,168
2023-06-15,11530,151
2023-06-15,11545,71
2023-06-15,11560,98
2023-06-15,11590,163
2023-06-15,11620,140
2023-06-15,11650,135
2023-06-15,11680,194
2023-06-15,11710,215
2023-06-15,11740,127
2023-06-16,11110,40
2023-06-16,11140,55
2023-06-16,11170,63
2023-06-16,11200,100
2023-06-16,11215,141
2023-06-16,11230,129
2023-06-16,11260,166
2023-06-16,11290,163
2023-06-16,11305,117
2023-06-16,11320,155
2023-06-16,11350,185
2023-06-16,11380,208
2023-06-16,11410,137
